#Transcript position	Transcript coverage profile
0.0	52.08377956776522
1.0	82.3672988568994
2.0	111.20689898421895
3.0	136.11866154077052
4.0	161.71456680788054
5.0	183.3098382953329
6.0	205.57034678127968
7.0	227.16219663855642
8.0	248.73542921375815
9.0	265.42508299828324
10.0	278.6600290735141
11.0	294.0820773092869
12.0	307.1386220232872
13.0	319.14872646574287
14.0	324.66873990124617
15.0	331.8300140467334
16.0	342.6574439879029
17.0	348.9318853960423
18.0	352.3802169388473
19.0	355.98137423775506
20.0	359.4268111768342
21.0	361.2278684741759
22.0	366.9637424831757
23.0	372.8581927014261
24.0	376.27778167394786
25.0	375.1363056830063
26.0	373.7806415542765
27.0	371.1004094215227
28.0	370.5384473900051
29.0	375.1624875969542
30.0	384.96693895212707
31.0	396.3633939385257
32.0	404.45002582306984
33.0	409.5163622698697
34.0	410.8402625210691
35.0	407.54929335686995
36.0	407.8456687333814
37.0	407.73579277964876
38.0	414.2614201639615
39.0	419.5695726022038
40.0	423.7654890011445
41.0	424.4034876168405
42.0	422.06276302099786
43.0	423.5843611510378
44.0	424.64603770002054
45.0	420.47611081817195
46.0	417.1639197477315
47.0	413.4524341332962
48.0	414.68180276212377
49.0	411.4039925763768
50.0	412.79895105115463
51.0	412.2459393510002
52.0	414.0481024840772
53.0	414.0150958835557
54.0	414.71060715111156
55.0	422.65266421432364
56.0	427.69710236046313
57.0	427.28688315059287
58.0	427.0706899935909
59.0	427.64072316558975
60.0	427.28118949512003
61.0	431.19304374040723
62.0	428.20910736259344
63.0	420.3916917662069
64.0	411.0092379485117
65.0	407.7035559294805
66.0	404.07652388965454
67.0	400.11456214725814
68.0	397.16848969725544
69.0	396.0155960535095
70.0	394.19974309890125
71.0	392.5549250570325
72.0	390.1832949974221
73.0	391.0309534179315
74.0	388.92063296998896
75.0	386.087847325276
76.0	381.6489689261949
77.0	374.1455326989256
78.0	365.710591405509
79.0	356.02397142422177
80.0	344.1378036099099
81.0	331.4377843991011
82.0	322.3056445351181
83.0	311.2880038505522
84.0	298.53627543936045
85.0	283.83690340308647
86.0	270.9001960357495
87.0	256.4709904447768
88.0	237.5840409829247
89.0	220.61169816384194
90.0	197.5668001994181
91.0	171.97242960745243
92.0	147.37878230584874
93.0	124.25255830483223
94.0	102.05341168350438
95.0	77.6996246447776
96.0	53.15244615011534
97.0	32.56732460293608
98.0	15.099443919181663
99.0	3.041774395094673
