#Transcript position	Transcript coverage profile
0.0	44.18567180972066
1.0	66.55488083954879
2.0	87.24587488311326
3.0	106.09527993179961
4.0	128.29202337068114
5.0	153.229210588742
6.0	180.63430707443226
7.0	209.30141715158803
8.0	237.89717721652207
9.0	260.6828599364068
10.0	274.68572347157345
11.0	288.6158184750641
12.0	300.47120796429317
13.0	317.636242489506
14.0	328.5604529662107
15.0	336.6623342856027
16.0	342.8130073308607
17.0	347.9388313810755
18.0	354.95951920428496
19.0	366.23021950121944
20.0	369.3105522432589
21.0	361.12245630342113
22.0	364.6601482448666
23.0	376.1003093709391
24.0	384.74424165337297
25.0	384.4458413237518
26.0	376.80168078248136
27.0	366.1978194372973
28.0	359.2673758960511
29.0	366.55113100503
30.0	385.2399018477952
31.0	403.9214347898903
32.0	411.51241009296257
33.0	415.11687891720015
34.0	412.2279823874806
35.0	405.75124959956327
36.0	402.8075711004973
37.0	406.77508345476343
38.0	419.40359929403326
39.0	430.23594062447467
40.0	442.55275895634435
41.0	440.2150412611536
42.0	437.94735568029375
43.0	439.22405625471214
44.0	440.65930318891725
45.0	428.74780551887966
46.0	413.54044107581063
47.0	404.0509921635642
48.0	407.16637945122255
49.0	403.3708217537708
50.0	406.7617616659762
51.0	406.30997844679814
52.0	408.6223166717288
53.0	412.62015715355096
54.0	413.24208254974957
55.0	422.8787634761446
56.0	431.15246322840125
57.0	432.7819545024636
58.0	430.5610737736375
59.0	428.8701209030142
60.0	422.72511403030194
61.0	426.2565846529379
62.0	421.3631339851223
63.0	411.33298219468816
64.0	399.5710436755585
65.0	388.681335418059
66.0	385.63112837387274
67.0	378.0151164890157
68.0	373.4310021989609
69.0	371.85101485627655
70.0	372.8803507042781
71.0	376.5604815609568
72.0	379.6680491018464
73.0	381.51332474227166
74.0	375.061706631557
75.0	368.3705741127774
76.0	361.67021323287264
77.0	353.84107482140416
78.0	344.4328674082331
79.0	332.94276333973727
80.0	320.27630168267336
81.0	309.2896013519927
82.0	300.790674692267
83.0	287.31278082021504
84.0	273.3514737536461
85.0	255.82053453814228
86.0	241.76285191019528
87.0	223.30352510747497
88.0	202.31737945603908
89.0	185.7506414977015
90.0	167.67672663837462
91.0	145.25628496594587
92.0	121.49968462981394
93.0	99.54712309342818
94.0	77.68232502863535
95.0	57.51335816521595
96.0	38.83614440825914
97.0	22.50556496947421
98.0	9.507097696747103
99.0	1.935361214002731
