ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0008654	phospholipid biosynthetic process [biological_process]	1/255	16/7127	0.442107491325375	0.519745880045928	0.519745880045928	YDR018C	1
GO:0000122	negative regulation of transcription by RNA polymerase II [biological_process]	5/255	124/7127	0.458028767522771	0.532867697722143	0.532867697722143	YGL162W/YGR044C/YIL101C/YOL002C/YPR009W	5
GO:0000077	DNA damage checkpoint signaling [biological_process]	1/255	17/7127	0.462113480597211	0.532867697722143	0.532867697722143	YPR015C	1
GO:0006369	termination of RNA polymerase II transcription [biological_process]	1/255	17/7127	0.462113480597211	0.532867697722143	0.532867697722143	YNL112W	1
GO:0015918	sterol transport [biological_process]	1/255	17/7127	0.462113480597211	0.532867697722143	0.532867697722143	YKR013W	1
GO:0006261	DNA-templated DNA replication [biological_process]	1/255	19/7127	0.500006792595489	0.568403948186381	0.568403948186381	YOR290C	1
GO:0006409	tRNA export from nucleus [biological_process]	1/255	19/7127	0.500006792595489	0.568403948186381	0.568403948186381	YGR128C	1
GO:0008033	tRNA processing [biological_process]	1/255	19/7127	0.500006792595489	0.568403948186381	0.568403948186381	YHR062C	1
GO:0007094	mitotic spindle assembly checkpoint signaling [biological_process]	1/255	20/7127	0.517944084082286	0.583292169457153	0.583292169457153	YOR178C	1
GO:0042254	ribosome biogenesis [biological_process]	1/255	20/7127	0.517944084082286	0.583292169457153	0.583292169457153	YKL078W	1
GO:0006310	DNA recombination [biological_process]	1/255	21/7127	0.535240307321207	0.599967042160051	0.599967042160051	YGR159C	1
GO:0030010	establishment of cell polarity [biological_process]	1/255	23/7127	0.568000037164864	0.63082031777296	0.63082031777296	YCR057C	1
GO:0030242	autophagy of peroxisome [biological_process]	1/255	23/7127	0.568000037164864	0.63082031777296	0.63082031777296	YHR030C	1
GO:0000082	G1/S transition of mitotic cell cycle [biological_process]	1/255	24/7127	0.583506792587578	0.645069435842231	0.645069435842231	YDR247W	1
GO:0006696	ergosterol biosynthetic process [biological_process]	1/255	26/7127	0.612876514086017	0.674444017784156	0.674444017784156	YMR015C	1
GO:0033617	mitochondrial respiratory chain complex IV assembly [biological_process]	1/255	27/7127	0.626778286921965	0.68660712340088	0.68660712340088	YMR244C-A	1
GO:0006406	mRNA export from nucleus [biological_process]	1/255	28/7127	0.640182728729697	0.694973142449807	0.694973142449807	YBR034C	1
GO:0032880	regulation of protein localization [biological_process]	1/255	28/7127	0.640182728729697	0.694973142449807	0.694973142449807	YDR247W	1
GO:0006302	double-strand break repair [biological_process]	1/255	29/7127	0.653107563801387	0.702673762839886	0.702673762839886	YOR290C	1
GO:0008361	regulation of cell size [biological_process]	1/255	29/7127	0.653107563801387	0.702673762839886	0.702673762839886	YHR030C	1
GO:0006281	DNA repair [biological_process]	2/255	64/7127	0.673580338513537	0.721479384807833	0.721479384807833	YLR151C/YMR173W	2
GO:0006303	double-strand break repair via nonhomologous end joining [biological_process]	1/255	31/7127	0.677586186836524	0.722558721361072	0.722558721361072	YNL133C	1
GO:0007005	mitochondrion organization [biological_process]	1/255	35/7127	0.721500845050457	0.762639051127895	0.762639051127895	YHL021C	1
GO:0051321	meiotic cell cycle [biological_process]	1/255	35/7127	0.721500845050457	0.762639051127895	0.762639051127895	YOR178C	1
GO:0006338	chromatin remodeling [biological_process]	2/255	76/7127	0.762032686801552	0.801964530651415	0.801964530651415	YKL062W/YOR290C	2
GO:0001403	invasive growth in response to glucose limitation [biological_process]	1/255	41/7127	0.776452034374534	0.813586696888098	0.813586696888098	YER124C	1
GO:0032968	positive regulation of transcription elongation by RNA polymerase II [biological_process]	1/255	42/7127	0.784496732544798	0.81845763005756	0.81845763005756	YBR034C	1
GO:0006974	DNA damage response [biological_process]	1/255	43/7127	0.792253025163158	0.819520464631444	0.819520464631444	YOL052C-A	1
GO:0006357	regulation of transcription by RNA polymerase II [biological_process]	2/255	81/7127	0.792316465805504	0.819520464631444	0.819520464631444	YBL054W/YIL056W	2
GO:0007059	chromosome segregation [biological_process]	1/255	45/7127	0.806941228075344	0.831080495581871	0.831080495581871	YDR374W-A	1
GO:0030476	ascospore wall assembly [biological_process]	1/255	48/7127	0.827056355305135	0.848172687781011	0.848172687781011	YOL047C	1
GO:0006606	protein import into nucleus [biological_process]	1/255	51/7127	0.845083011649082	0.862987312743342	0.862987312743342	YDL063C	1
GO:0006623	protein targeting to vacuole [biological_process]	1/255	53/7127	0.856048166342731	0.870496236660751	0.870496236660751	YHR136C	1
GO:0031509	subtelomeric heterochromatin formation [biological_process]	1/255	62/7127	0.89657269730063	0.907874033821226	0.907874033821226	YDR191W	1
GO:0016236	macroautophagy [biological_process]	1/255	67/7127	0.913942861817609	0.921590919238677	0.921590919238677	YLR211C	1
GO:0032543	mitochondrial translation [biological_process]	1/255	98/7127	0.972556585118878	0.97660890422354	0.97660890422354	YOL114C	1
GO:0002181	cytoplasmic translation [biological_process]	1/255	126/7127	0.990267984315499	0.990267984315499	0.990267984315499	YDL229W	1
