gene_id	score
YGR276C	3.09985374441678
YPL011C	3.09498322913014
YER155C	3.09238085035182
YBR077C	3.08706490834616
YDL142C	3.08432542310172
YKR089C	3.0829495799988
YCL014W	3.0754316419863
YDR147W	3.06858595564346
YNL003C	3.0676476895679
YDL072C	3.0665609198423
YDR051C	3.06398132188687
YGR289C	3.06181666468391
YMR029C	3.06106450215558
YPR140W	3.05911693087846
YDL119C	3.05861983334918
YCL044C	3.05729481870706
YGL174W	3.05683472590488
YJR095W	3.05660429355964
YJL077W-A	3.05425796240031
YNL326C	3.0530469882839
YLR149C	3.05079719807565
YDL057W	3.04940205212227
YDR003W-A	3.04402893008892
YHR199C	3.03724591742766
YKL046C	3.03712883855375
YBR096W	3.03176663702128
YLR095C	3.03130995557923
YDR525W-A	3.02965030188147
YGR011W	3.0266144986831
YKR087C	3.02568210021943
YHR164C	3.02554405613233
YJR058C	3.02419867532325
YLR260W	3.02037995172782
YOL133W	3.01924393771583
YMR044W	3.01908098605734
YNL047C	3.01770478431529
YLR105C	3.01750377875997
YDR057W	3.01288574174799
YOR318C	3.01203472511381
YMR022W	3.00802843562793
YOR306C	3.00755339694216
YCL055W	3.00717143828676
YGL201C	2.9999365333919
YLR298C	2.99764339424087
YKL157W	2.99719846612941
YAL024C	2.99659914403739
YLR312C	2.99539745194028
YAL016C-B	2.99467846995955
YMR004W	2.99452759053009
YGR100W	2.99423236771382
YDL135C	2.99251597439914
YGL045W	2.9904495593947
YDL059C	2.98758400146965
YMR041C	2.9849396316804
YFR025C	2.98351556315415
YBR233W	2.98299675719551
YBR163W	2.98064858035272
YNL331C	2.97825027740474
YJL130C	2.96918940478398
YDL197C	2.96575063257209
YOR117W	2.9656120646356
YBR256C	2.96330518869402
YLR457C	2.96166130994355
YMR201C	2.95838349835757
YDR348C	2.95750075022518
YBR019C	2.95688619863332
YLR263W	2.95325027239128
YOR130C	2.94332101709184
YCL001W	2.94251212913516
YIR011C	2.93861605593661
YDR158W	2.93818443979392
YBR237W	2.93748626674869
YKL193C	2.93564874125732
YGR028W	2.9342505109048
YIL074C	2.92979597003647
YCR075C	2.92443888493125
YDR373W	2.92350261548534
YDL180W	2.92188861934597
YGL160W	2.91868363494268
YHR132W-A	2.91469362819095
YPL053C	2.91212370060712
YFR034W-A	2.9120204765112
YKL209C	2.91120328133431
YCL056C	2.91002390279123
YLR164W	2.90875734629631
YLR231C	2.90420849989664
YGR163W	2.90134093862047
YJL172W	2.90076741260853
YDR222W	2.9004382490992
YIR038C	2.89920031478314
YOL086W-A	2.89597943255227
YHR080C	2.89322584977619
YOR332W	2.89302553286852
YGL161C	2.89108879049437
YDR367W	2.89064742442609
YEL017C-A	2.88617372394961
YGR274C	2.88285565812112
YDL183C	2.88279455249426
YPR148C	2.87371145204641
YHR071W	2.8689931900303
YMR114C	2.86748977477643
YOR064C	2.86675551212217
YDR104C	2.86545451460412
YDR504C	2.86403025615257
YEL038W	2.85861128778587
YPL155C	2.85420752853673
YJL003W	2.85337506188402
YBR109C	2.85176817044824
YML109W	2.84934002641771
YNL283C	2.84695482471972
YDL155W	2.84597231958049
YNL291C	2.84458363143207
YGL207W	2.84295380172288
YIL147C	2.84189856635388
YOR285W	2.8403914161793
YJL103C	2.84017086272917
YEL063C	2.83998314687136
YOL119C	2.83977963339795
YPL206C	2.8390464612124
YJR062C	2.83858329792507
YNL263C	2.83531089349022
YHR214W-A	2.83204297397
YDR407C	2.82810102909938
YOL088C	2.82465217102964
YFL067W	2.81882110369995
YKL142W	2.81560256017771
YJR044C	2.81315329896077
YNL332W	2.81250947828474
YKL151C	2.80782980357471
YMR179W	2.80654916397014
YLL055W	2.80432877763308
YNL239W	2.8032637121831
YJR068W	2.80222274559689
YBL042C	2.80216802015308
YLR220W	2.80198870640216
YDR335W	2.79805126580177
YGL237C	2.78975237189657
YKR010C	2.78450974738668
YJR004C	2.78143739258194
YKR106W	2.77651274665863
YLR070C	2.77647931962952
YDR068W	2.7746980410767
YCR010C	2.77310898581014
YGL023C	2.77004666619699
YKR068C	2.76837061772613
YPR025C	2.76625035862105
YPR024W	2.76606812909081
YOR002W	2.75823194348543
YDR319C	2.75523126807451
YDR287W	2.75171405396717
YOR237W	2.75026559249751
YPR078C	2.74980387383455
YLR135W	2.74937821753897
YDR356W	2.74836182563303
YDL214C	2.74816297157714
YJR139C	2.7436536294497
YDL133C-A	2.74355305509158
YCR022C	2.73890209243415
YPL074W	2.73707006507387
