gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YDR132C	14.0919381396735	0.98579464303591	0.193192183695105	5.10266318326669	3.34906747819048e-07	3.24112232806699e-06
YCR004C	140.928111876354	0.411707560849086	0.0807773836061933	5.09681723359903	3.45411510833739e-07	3.33589178710358e-06
YOL077C	32.7380219062058	-0.785895871916123	0.15443746102723	-5.08876451794008	3.60403807478046e-07	3.47352146960322e-06
YLL012W	22.4920094502966	-0.761449850952515	0.149783701071382	-5.08366294534031	3.70224679875769e-07	3.56084681835339e-06
YPR115W	84.7328440981081	0.469857616626474	0.0924745062439058	5.08094215055556	3.75567487608525e-07	3.60483219663592e-06
YDL060W	34.3869254599902	-0.840674293110661	0.165578570476701	-5.07719260222117	3.83052527989929e-07	3.66915754827163e-06
YNL279W	8.94754457574857	1.19853085922028	0.236306563251873	5.07193216611082	3.93796769977964e-07	3.76437565423834e-06
YOR049C	18.8043530300065	-0.883490172100835	0.174811384163968	-5.05396245402501	4.32736713810809e-07	4.12818486250475e-06
YNR018W	67.922257999705	-0.518559089887933	0.102625081415388	-5.0529469281393	4.35044813855475e-07	4.14176810589237e-06
YKL216W	285.392327681922	-0.406883180078023	0.080548403722265	-5.05141208609145	4.38555776304189e-07	4.15828999232555e-06
YKL181W	168.053231588373	-0.415388973666595	0.0822305950465893	-5.05151365414841	4.38322596525719e-07	4.15828999232555e-06
YLR332W	93.8553473691362	0.495151517311466	0.0980354508285746	5.05073943279244	4.40103075975507e-07	4.16453092498843e-06
YKL110C	24.3821172721649	-0.79030923314903	0.156573593487494	-5.04752567496098	4.47568639291944e-07	4.22663610170053e-06
YDR450W	469.41147028272	-0.457309010783118	0.090694515298835	-5.04230062067483	4.59967912671872e-07	4.33498934196186e-06
YNL278W	25.5691604311281	0.823301463083134	0.163870702154739	5.02409187400509	5.05820203891291e-07	4.757553885596e-06
YDR186C	71.5808529971262	-0.509022473062922	0.101360030233705	-5.02192503188164	5.11561516441492e-07	4.80191211024438e-06
YOR316C	16.9745033260348	0.865017805154121	0.17237061869373	5.01835992531356	5.21144708298572e-07	4.88208362734102e-06
YJL158C	367.641902235626	-0.509465665257972	0.101653325491162	-5.01179536229008	5.39245336171636e-07	5.04156717490607e-06
YLL021W	65.6218807824894	0.47354826987124	0.094507285845286	5.01070648295272	5.42305754233944e-07	5.0600799857207e-06
YGL147C	536.185278482806	-0.687200533958493	0.137175982884801	-5.00962719206901	5.45355745544481e-07	5.07842209171044e-06
YNL221C	36.9475582481532	-0.641345223216756	0.128048739132794	-5.00860240842857	5.4826700626968e-07	5.09540209795076e-06
YDR088C	29.2565794712057	0.689349005014662	0.138016420099581	4.99468834590324	5.89308545735645e-07	5.46598263015002e-06
YOR344C	38.2592504698895	-0.921605011603134	0.18460975355781	-4.99217941545291	5.97017565716841e-07	5.52654205102309e-06
YJR008W	25.6897198300187	-0.737873866057842	0.148502065481871	-4.9687784722962	6.73759889230633e-07	6.2246377143122e-06
YLR017W	26.8998616245749	-0.704010820360287	0.141896380223824	-4.96144312666606	6.9971358810659e-07	6.45168985569147e-06
YGL120C	55.659053194144	-0.805530586626719	0.162451730950606	-4.95858420167677	7.10087613721152e-07	6.53448012312353e-06
YDR471W	306.592102563035	-0.459742484158101	0.0927924305988209	-4.95452572145408	7.25069253105142e-07	6.65926349322449e-06
YBR011C	523.229966267412	0.291277592324668	0.0587969789599873	4.95395507518998	7.27200026050102e-07	6.66576305678801e-06
YGR177C	9.3607220831762	-1.44923520843704	0.292688036237303	-4.95146719035021	7.36560391922987e-07	6.73837671048295e-06
YIL022W	55.5365084715972	-0.487277280308573	0.0985279522992519	-4.94557401161246	7.59198182522769e-07	6.93193818116306e-06
YBR207W	69.358249480861	0.459826556097132	0.0930075227080245	4.9439716563643	7.65468375306642e-07	6.97024471854192e-06
YNL024C	12.7965179566985	-1.23230242366225	0.249265098841777	-4.94374234254297	7.66369775843102e-07	6.97024471854192e-06
YIL091C	7.01914031442094	-1.51212772961857	0.30607630208316	-4.94036199250646	7.7977667999814e-07	7.07843792463428e-06
YLL008W	35.5025682005692	-1.01967539446998	0.207002247942062	-4.92591459564913	8.39666688122531e-07	7.6073477121198e-06
YDL035C	50.3446197535492	0.506200249957212	0.10286642706073	4.92094713913181	8.6126392293529e-07	7.78795408306737e-06
YLR130C	54.5754251353363	-0.54033036503341	0.109831912742324	-4.91961171887335	8.67160618633245e-07	7.82616635390774e-06
YJR059W	100.209463755969	-0.430613300859837	0.0877037439942569	-4.90986223904005	9.11403967607055e-07	8.20964650821431e-06
YNL248C	34.6166467910943	-0.776822876104592	0.158240654519743	-4.90912324940916	9.14844715432298e-07	8.22482273912646e-06
YNR014W	56.7717366627757	-0.615549985305636	0.125902394606697	-4.88910466896629	1.01295628614383e-06	9.08943916532123e-06
YMR302C	48.3857781496536	0.529916643344677	0.108475850766477	4.8851116594187	1.03370255720787e-06	9.25786382019437e-06
YBL030C	199.456341774953	0.392214007646963	0.0804157374867328	4.87732898938682	1.07532004072072e-06	9.61019043929545e-06
YIL026C	20.1428979854705	0.800921650755993	0.164233593483639	4.87672244007606	1.07863041213696e-06	9.61019043929545e-06
YOL048C	30.5966361348609	0.674143057465067	0.138239852659084	4.87661874993157	1.07919730381499e-06	9.61019043929545e-06
YOR120W	20.6495485768788	-0.868761505626179	0.178184821055519	-4.87562015933719	1.08467146624937e-06	9.64060938882745e-06
YOR063W	1974.24748045694	-0.425933154034805	0.0874815226800328	-4.8688356236399	1.12257735069293e-06	9.95862180046529e-06
YNL182C	15.7327621010831	-1.10870452508494	0.227789114849837	-4.86724102605087	1.13166980118672e-06	1.00203050071051e-05
YER021W	95.9826299168224	0.372725832491239	0.0768474002072115	4.85020744340368	1.23332419275868e-06	1.08997934318522e-05
YGR032W	86.7964780723908	-0.712963498961481	0.147131358641333	-4.84576167545285	1.26126849195294e-06	1.11257657557581e-05
YNCJ0028C	10.7927231308826	-1.04961311986714	0.216665733421944	-4.84438911169717	1.27001822796935e-06	1.118188981167e-05
YDL003W	18.9185791609516	0.808459288213432	0.16702132521633	4.84045547576812	1.29541878271984e-06	1.1384130540825e-05
YKL096W-A	89.779495110231	-0.87583647609626	0.181087758870438	-4.83653053944355	1.32124981126731e-06	1.15893897302923e-05
YBR143C	131.404739885176	-0.43237541178505	0.0894632042671126	-4.83299715594911	1.34492709324592e-06	1.17682447148483e-05
YLL028W	25.5934031367537	-0.672864168498246	0.139230363392883	-4.83274015883693	1.34666506557615e-06	1.17682447148483e-05
YDR510W	79.7227384303906	0.435253070991073	0.0902882782890715	4.82070407409415	1.43052431528126e-06	1.24777949586172e-05
YHR075C	10.2256758219351	1.09443814755906	0.227141819459579	4.81830316479359	1.44784262861646e-06	1.26053808037909e-05
YDL157C	22.7318882365758	0.812700690199132	0.168810901362721	4.81426663585485	1.47741437238668e-06	1.28389775886071e-05
YER073W	183.90654630059	-0.555334688214104	0.115388933151877	-4.8127205360601	1.4888942606857e-06	1.29147791056516e-05
YLR154C	16.7122168376145	0.829984411257615	0.172553396221051	4.81001492543419	1.50919026160169e-06	1.30649444166844e-05
YPL126W	40.4520696090655	-0.874349742274146	0.181789905462767	-4.80967158241481	1.51178477238321e-06	1.30649444166844e-05
YGL256W	34.0038649190543	-0.606594057933892	0.126178990402775	-4.80740934760682	1.52898712919774e-06	1.31845356425359e-05
YLR420W	42.9434738267817	-0.667452484060451	0.138846840209175	-4.80711324114343	1.53125264507676e-06	1.31845356425359e-05
YOL121C	345.108863818853	-0.473510948600803	0.0985409882340049	-4.8052181847046	1.5458283588461e-06	1.32856147391471e-05
YGL055W	479.791045726744	-0.465737332887771	0.096949509208975	-4.80391635489224	1.55591849433723e-06	1.33478429074645e-05
YDR507C	37.9048552421348	0.614442383742186	0.128158408432278	4.79439773994129	1.6316426755863e-06	1.3971872563887e-05
YCR002C	54.1005133684777	0.549528608627513	0.114759686381707	4.78851612403072	1.68019065759093e-06	1.43613376645181e-05
YPL020C	36.0304764440828	0.677621941885836	0.141542103337375	4.78742314766001	1.68936396840876e-06	1.4413444131196e-05
YBL054W	11.0725732091819	-1.23412945701897	0.257951716873674	-4.78434286841116	1.71547636168622e-06	1.46096205057059e-05
YHR052W	21.3644895970847	-1.04448251704873	0.218555608657264	-4.77902408208919	1.76148097546863e-06	1.497418673157e-05
YLR001C	26.9850239257907	0.718235327364667	0.150464375744795	4.7734576627153	1.81089631714684e-06	1.53663738215866e-05
YJL033W	29.4063268294444	-0.957581705581592	0.200717207552785	-4.77080025801857	1.83495433138261e-06	1.55423618231395e-05
YDR001C	111.150364727705	-0.479741349017226	0.100596703736912	-4.76895694586455	1.85182228157859e-06	1.56569234059821e-05
YNL133C	5.99345583397506	1.40344649051406	0.294580771439921	4.7642162238016	1.89589121900925e-06	1.60006386843952e-05
YKL001C	17.6215652323794	0.857493400438944	0.180018089032812	4.76337353121579	1.90382949383539e-06	1.60387362394334e-05
YLR175W	212.449592830009	-0.599973505276397	0.125980149961372	-4.76244476181653	1.91261561573782e-06	1.60838268296516e-05
YML058W	85.1776331680064	-0.413318281010022	0.0868275420707327	-4.76022090632623	1.9338117938833e-06	1.6203889879337e-05
YOR126C	15.0500078580536	0.888551281873362	0.186654316553967	4.7604111079663	1.93199014059661e-06	1.6203889879337e-05
YLR344W	283.850900441261	-0.408004123938767	0.0857452632784951	-4.75832842933371	1.95202708301021e-06	1.63273122443212e-05
YNL098C	207.986771970747	-0.561939663133388	0.11816255491716	-4.75564922853391	1.9780967604753e-06	1.65158738432555e-05
YDR298C	65.456511932706	0.460200267005988	0.096940030813244	4.74726759570119	2.06183088417129e-06	1.71843698602461e-05
YJL133C-A	11.4774226537153	-1.02593063449637	0.216189133737318	-4.74552359205497	2.0796767126641e-06	1.73023192222356e-05
YFL045C	146.721588202101	-0.373691705773344	0.0787993028681385	-4.74232248473916	2.11281940586442e-06	1.754689024303e-05
YGR110W	7.7563591544275	1.28103238820106	0.270738008125091	4.73163113325843	2.22722864157357e-06	1.84643167382843e-05
YDR059C	24.3434320293483	0.780473757628736	0.165109073229479	4.72701919018092	2.27839739999661e-06	1.88551473879578e-05
YMR014W	23.9283721803822	-0.966990708757011	0.205059233068497	-4.71566529478826	2.40922208815096e-06	1.99026389081113e-05
YKL063C	49.2810412897232	0.492856609624605	0.104530860744834	4.71493878566349	2.41783427926529e-06	1.99386193029553e-05
YGR123C	21.1427987016869	-0.850087902927316	0.180915683268175	-4.69880713253154	2.61685429842626e-06	2.15419077923174e-05
