gene_id	SNF2KO_01	SNF2KO_02	SNF2KO_03	SNF2KO_04	SNF2KO_05	SNF2KO_06	SNF2KO_07	SNF2KO_08	SNF2KO_09	SNF2KO_10	SNF2KO_11	SNF2KO_12	WT_01	WT_02	WT_03	WT_04	WT_05	WT_06	WT_07	WT_08	WT_09	WT_10	WT_11	WT_12
agat-cds-3177	20.837032	17.707903	22.484086	19.157809	12.104806	19.073405	23.976416	28.805932	23.204757	26.192587	31.087495	20.554473	10.067822	13.916932	14.474498	18.026248	32.013035	15.212959	17.415321	4.705221	9.605189	19.185168	6.732286	12.829101
agat-cds-5850	33.384867	20.175225	32.021119	20.537367	31.030704	19.557889	39.336708	24.993382	21.414764	21.974651	27.892507	32.932153	55.489111	24.973264	34.631719	35.647972	60.181366	33.798666	20.408787	27.742245	32.009806	41.804045	35.667013	44.726913
agat-cds-6054	0	0	951.828168	521.459088	1091.975876	0	1705.048177	0	438.25785	0	0	1075.826409	0	0	680.564853	763.362716	0	138.888722	0	0	755.811754	755.52638	165.166549	175.628619
agat-gene-10	7.82335	3.736629	9.460083	5.002497	4.578618	7.425603	5.134963	4.319366	0	4.725948	6.235605	16.834223	0	0	0	2.276786	2.629939	0	2.494584	0	0	0	0	0
agat-gene-2	32.521519	17.547754	24.063201	18.639374	28.500907	28.067845	25.660341	17.390744	23.178853	16.989187	26.801517	23.831238	16.162366	17.376746	22.376003	16.536238	22.840928	23.517583	23.076168	14.267761	12.849732	16.254968	15.21079	17.391488
agat-gene-3	978.057077	436.850188	505.704808	411.189528	803.961114	808.539013	840.432458	822.683793	1081.849112	948.131596	740.292033	469.063737	1570.148845	1378.807549	2042.131962	1256.116766	3400.819797	1989.9121	1889.567546	1549.357865	2341.238568	1125.629295	1483.520947	2242.867056
agat-transposable_element_gene-1	0	0	28.345706	10.801423	38.864785	0	0	0	0	0	0	56.551345	47.851972	85.292006	38.363915	139.33251	15.914213	110.828729	67.960985	31.113569	26.440714	23.24036	4.070429	16.88863
agat-transposable_element_gene-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
agat-transposable_element_gene-12	48.292646	33.766416	58.661269	25.213327	45.362286	33.522679	45.134437	45.752158	23.935426	38.92541	40.421019	39.029059	54.162929	50.870555	60.800524	74.402579	72.602835	80.147923	66.435188	63.609039	44.060869	65.56111	53.66064	69.039051
agat-transposable_element_gene-14	0	54.000587	55.979875	31.282221	34.424102	34.671495	42.023324	52.879226	82.456649	52.954928	64.631957	56.308918	117.486491	85.462169	104.029184	93.171524	144.852062	149.342108	109.278327	87.974284	170.527068	95.065291	120.425932	135.996139
agat-transposable_element_gene-15	25.230932	9.8787	2.977151	20.038495	36.140944	18.755413	31.251396	28.308582	18.879976	27.074031	17.749438	16.319251	13.476731	18.797695	27.387679	19.948482	5.049897	14.130355	11.817818	15.220661	16.013835	1.667853	14.779312	22.884646
agat-transposable_element_gene-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
agat-transposable_element_gene-17	17.731738	13.010645	21.744241	0	32.551436	28.325663	12.051755	18.088593	9.511445	9.748171	7.152802	3.616423	25.333662	50.421543	42.979809	64.343855	53.812585	28.12597	37.82839	42.36528	40.039489	37.021758	27.374183	44.159831
agat-transposable_element_gene-18	12.969768	0	25.787727	6.072053	0	30.633696	0	7.423931	12.595795	21.116171	7.363829	0	8.68983	4.807935	0	0	7.435377	11.627196	26.381176	8.59661	0	0	0	0
agat-transposable_element_gene-21	28.107423	4.396972	21.674229	3.287893	14.438787	8.640958	9.415837	3.345689	21.225102	2.406758	17.417012	7.84827	160.744968	118.084919	138.987687	153.958648	180.111148	103.665897	127.594947	96.302027	107.09272	181.072664	166.199765	136.216069
agat-transposable_element_gene-22	10.856099	25.854442	0	13.203247	11.198508	0	42.21333	0	0	0	0	0	0	9.163972	0	0	9.95825	6.214983	3.321293	0	32.573573	0	0	5.888929
agat-transposable_element_gene-24	552.377446	343.562412	471.542839	232.754458	0	296.953889	503.385245	211.672	224.532792	251.847591	273.703735	303.851826	0	0	0	0	0	0	0	0	0	0	0	0
agat-transposable_element_gene-26	158.181106	174.633666	108.628977	146.451354	118.865661	268.417303	180.192909	164.438692	131.480584	176.589263	327.271195	200.552388	0	0	0	0	0	0	0	0	0	0	0	0
agat-transposable_element_gene-3	27.459672	14.711787	10.455646	16.589661	33.30831	27.447416	24.135385	10.211838	11.728313	7.587737	28.01644	23.264509	11.294863	2.672231	3.268566	3.037577	18.16296	9.327027	8.460579	9.929203	16.101656	22.333586	15.435249	8.883252
agat-transposable_element_gene-31	0	27.501668	0	0	0	0	0	0	0	24.447922	0	0	0	0	0	0	56.008687	0	0	0	0	0	30.985924	0
agat-transposable_element_gene-33	10.552088	5.165526	18.2276	10.309299	31.543116	21.38289	16.961175	23.189051	33.071624	11.807851	33.551257	19.798554	36.180477	4.022847	33.280191	27.915525	29.224257	8.387962	26.971827	11.449176	35.65337	9.947574	0	22.20114
agat-transposable_element_gene-34	261.793177	228.55901	235.315777	118.325657	292.50263	221.068663	197.821753	94.984283	201.511182	192.372169	0	0	22.798815	39.405965	53.51203	0	69.668636	53.369771	45.822554	70.418902	47.791907	56.15181	40.251882	77.210811
agat-transposable_element_gene-37	84.261953	3.549921	21.480212	24.485807	0	14.327386	14.390753	11.075963	0	0	17.44438	47.367135	26.589429	0	42.904162	0	0	41.436157	0	0	0	0	27.80474	0
agat-transposable_element_gene-38	49.545636	61.040046	35.474388	65.1061	50.634333	19.55473	20.126518	26.88078	19.55515	27.752171	65.84852	15.196926	34.422492	19.269787	26.944114	11.068196	32.4638	28.516703	28.963099	11.817912	22.805319	39.606617	9.656071	45.656193
agat-transposable_element_gene-41	39.105967	34.752136	45.191815	30.70732	55.25044	42.025249	29.980542	18.387061	47.318785	36.758466	33.396503	44.433794	56.123055	46.033083	57.336174	75.696763	125.187706	81.676755	88.197806	98.196143	50.662431	81.003036	71.316737	114.343558
agat-transposable_element_gene-44	0	1.521277	1.931597	1.346595	0	1.84341	0	0	0	0	0	1.986552	0	2.146957	3.730491	5.973271	4.125336	3.920813	7.694442	0	1.856648	0	1.735102	1.983855
agat-transposable_element_gene-46	19.226222	4.93614	25.251787	13.518013	38.692291	18.61927	26.978416	29.421528	21.650212	0	42.362625	36.924583	97.590171	54.801937	51.247971	85.917474	59.659865	51.833838	70.362877	44.794018	50.234949	61.346364	41.092782	72.573166
agat-transposable_element_gene-5	9.002417	9.431899	13.011109	0	0	10.589701	8.804965	0	6.373678	0	6.26932	3.569735	0	0	0	0	6.248463	0	0	0	0	0	0	0
agat-transposable_element_gene-50	4.635152	0	0	0	0	0	0	0	0	0	0	0	0	7.441675	0	0	0	0	0	8.373328	0	0	0	0
agat-transposable_element_gene-51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
agat-transposable_element_gene-53	0	0	0	0	0	0	0	0	0	0	261.190677	196.707879	0	0	0	18.445741	0	0	0	0	0	0	11.13817	0
agat-transposable_element_gene-57	0	0	88.749948	0	0	97.395929	40.599477	0	0	55.326838	30.003984	108.573974	16.671033	89.120908	42.414474	94.307034	0	206.812022	175.951097	70.261821	21.676508	0	0	130.583617
agat-transposable_element_gene-61	5.674108	5.20316	0	0	10.975464	4.159695	0	0	8.561236	27.910699	9.845825	0	0	0	0	3.901169	0	4.71104	0	0	0	0	10.892257	0
agat-transposable_element_gene-66	184.527523	82.452593	113.418864	62.422697	149.788985	135.99067	109.365947	112.007662	129.984649	134.169391	118.786337	155.482553	14.855253	26.48365	0	16.010295	21.334197	11.896399	0	49.266414	14.548844	4.950808	0	43.259729
agat-transposable_element_gene-67	21.097815	16.295555	34.392407	9.611448	23.994084	14.298204	31.841846	25.265099	26.795669	28.118551	22.647565	15.745185	101.619081	80.711575	94.034614	115.742055	103.418089	109.910853	113.639066	84.852285	75.638912	98.696191	82.562001	98.842798
agat-transposable_element_gene-69	50.156111	0	36.473061	27.053235	28.135327	47.667721	23.007176	37.350466	25.076333	21.438454	21.232516	45.100293	125.204119	150.460478	61.93743	101.279655	38.05267	133.172633	109.62097	96.713093	86.366006	100.476801	81.023853	115.244374
agat-transposable_element_gene-7	0	0	0	0	0	0	0	0	0	134.506685	0	0	0	0	0	0	0	0	0	0	0	0	0	0
agat-transposable_element_gene-71	0	0	11.614456	0	0	7.705713	15.769808	0	0	22.392503	11.871566	0	5.762342	0	0	0	21.459126	0	0	4.516751	6.663387	16.482799	5.229947	10.552198
agat-transposable_element_gene-74	45.916708	27.623264	31.759722	34.426882	39.269342	40.880333	41.48132	55.597421	56.283024	45.505062	53.898954	61.50795	84.886603	123.448851	79.446922	123.354986	122.482122	111.884255	114.866872	124.281021	103.527044	102.386767	85.325264	90.727767
agat-transposable_element_gene-75	43.877336	0	0	29.157225	121.499408	66.44935	97.226528	97.237011	74.904881	88.496015	45.49541	106.941743	12.964193	21.8465	4.901883	33.478114	7.644346	20.524368	8.466364	32.087287	0	7.869289	20.416959	0
agat-transposable_element_gene-77	0	41.459633	0	35.469133	302.207035	0	0	35.567864	33.322424	0	0	0	16.128403	0	13.01017	12.532776	45.830219	10.37195	20.667642	15.445862	8.572775	6.925682	0	0
agat-transposable_element_gene-80	66.475538	30.875853	48.797609	35.290389	48.457879	44.884447	28.751737	31.415271	55.689862	42.736638	64.099414	57.346057	80.708747	78.341786	60.918208	73.590956	78.711118	82.084998	80.265463	51.367436	53.146284	72.645632	54.903227	80.968558
agat-transposable_element_gene-81	48.868357	33.961929	17.223022	13.616935	22.336221	17.275318	71.927049	37.55262	11.172403	66.527709	23.620648	19.660767	0	3.589234	8.370395	8.405652	12.190848	2.921659	0	7.244606	16.092652	22.305797	27.204223	12.498919
agat-transposable_element_gene-87	0	35.015386	39.471646	26.251828	24.795062	66.821293	57.160303	53.880366	50.579048	65.431494	42.100458	0	231.210353	202.640142	150.403291	203.338521	273.438282	143.671608	197.710628	194.458204	195.744095	219.83447	173.146334	219.208954
agat-transposable_element_gene-89	36.117006	35.756875	43.233001	13.768283	49.220091	22.513008	17.60142	19.624206	18.955805	34.14414	38.82493	24.862996	96.915659	95.122068	125.111811	126.176861	185.471782	137.906948	118.068004	99.051569	119.11034	130.479767	122.639384	115.032796
Q0010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0045	0	0	0	3.427617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.357475	0	1.452387
Q0050	0.88592	0.669227	0	0.62781	0	1.621874	0	0.753681	0	0	0	0	0	0	0	0	0.907391	0.862405	0	1.600401	0	0	0	0
Q0055	0	0	0	3.15252	0	0	0	0.734147	0	0	0	0	0	0	0	0	0.883873	0.840053	0	0	0	0	0	0
Q0060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97912	0	0	0	0	0	0	0	0
Q0065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.600418	0	0	0	0	0
Q0092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.253487	0	0	0	0	2.025747	0	0
Q0110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0130	142.373484	107.549368	0	95.199878	0	0	0	0	0	0	0	140.442835	0	0	0	0	0	0	0	0	0	0	0	0
Q0140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0250	0	0	0	2.639964	0	3.613958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.635134	0	3.889297
Q0255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0275	0	0	0	7.156188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAL001C	18.53774	12.136337	18.373169	18.180067	22.399695	14.140602	22.752751	18.399087	17.065867	16.947148	25.198692	27.42954	10.748249	8.804443	12.591127	18.328132	20.885708	13.233502	12.394882	6.697626	7.975605	13.654522	4.25913	14.609224
YAL002W	13.036743	8.666236	13.504537	11.506687	18.903214	6.205329	13.440812	13.308927	9.291594	9.534522	9.854652	10.287967	10.582251	7.894495	10.142727	18.045069	17.091445	16.751727	9.962002	11.30432	4.326848	11.04299	11.681479	13.869896
YAL003W	773.637045	631.355315	879.222307	507.985444	770.261389	801.457144	772.108608	703.013247	782.500401	873.160478	856.299956	912.615549	1141.47611	1467.827973	1266.2521	1339.646272	1287.7215	1708.531353	1582.71151	1169.899183	1350.45998	942.201921	985.898979	1369.72549
YAL004W	0	0	1.902055	5.44851	1.754507	2.00862	10.573499	8.276751	3.157348	7.485604	8.900229	10.637763	0	0	3.312815	9.185244	2.60298	4.634738	2.317017	3.512847	2.592818	0	0	6.335144
YAL005C	381.075688	353.188047	488.989594	245.40411	372.49297	419.61221	409.413915	289.570384	389.179602	464.009903	527.232176	520.933206	847.30783	440.740556	645.034204	520.728506	823.502636	492.885506	520.936276	900.584754	885.184485	742.865302	794.93456	823.10853
YAL007C	167.793508	113.99954	193.650503	109.515776	156.754269	193.524836	143.259407	143.934557	106.057528	140.637465	173.329491	203.889889	122.160476	80.993177	80.104689	98.974337	159.971979	104.456421	128.680164	125.800095	69.723	102.370913	91.392267	140.215208
YAL008W	68.922211	66.099089	117.89336	32.221021	86.770064	70.712669	87.786608	71.135485	67.883943	53.430132	57.726558	99.777697	75.685049	57.110151	67.652509	39.769049	44.99682	44.872375	41.21349	80.013966	27.972201	56.896088	34.213874	55.017512
YAL009W	73.381079	53.966351	61.103469	28.333822	24.526549	59.647283	59.16067	51.905681	38.590564	42.052509	53.47017	51.30002	18.46144	23.673966	16.386214	52.536168	44.996444	34.248516	30.106263	21.172134	5.755563	25.881836	8.318664	49.474462
YAL010C	33.255628	10.97577	22.955915	24.152549	37.446511	22.785503	29.632551	19.061491	13.796937	15.815889	26.605477	23.297134	25.739566	24.398821	22.43397	18.09521	27.47508	25.695245	20.676837	19.059029	3.893854	26.209108	9.144976	20.735023
YAL011W	27.150496	16.841938	31.009023	15.654162	24.869651	22.4501	16.42123	18.058377	29.79584	18.344909	21.067618	34.090659	9.695616	16.993265	13.620726	26.453059	22.836679	19.821629	12.966398	17.37015	13.557947	19.502333	16.328548	20.865903
YAL012W	516.156984	401.56491	550.99413	342.841812	545.109045	511.711613	532.578821	552.900809	600.750374	574.271298	703.852039	707.069445	467.495755	326.795044	370.064658	413.68194	449.62971	342.340084	388.196151	356.243761	479.024785	326.825099	449.142655	358.12244
YAL013W	119.164062	64.865119	109.253811	82.024144	128.060504	121.264102	132.278326	102.183376	96.796709	110.541529	137.035107	104.5443	104.99237	78.649327	123.354886	90.095096	86.154377	59.706481	91.108723	53.816992	109.861454	85.742878	87.570895	71.341601
YAL014C	188.763823	138.631862	158.421336	120.96024	209.56883	175.186844	168.936189	149.435498	158.827728	129.425503	182.53364	155.170084	162.142142	100.392461	140.838256	108.867182	158.430212	114.845861	125.211391	106.562132	132.937957	111.038566	110.682193	100.723599
YAL015C	65.203097	31.46823	45.167487	38.754576	52.09339	47.992052	54.920096	47.679683	45.180902	38.083197	70.129731	48.239185	48.917771	46.774602	30.141013	19.697896	40.738156	26.398958	19.030315	21.267341	45.084736	35.019889	31.20981	35.619623
YAL016C-A	74.213057	50.612486	71.712492	62.709636	0	41.010137	0	0	85.745172	0	128.260152	38.031571	0	86.610936	184.228471	190.987759	0	0	40.4352	124.397403	186.712956	54.890104	131.178556	61.263374
YAL016C-B	533.442869	604.446576	255.826053	178.346749	1487.480009	976.585495	1473.151979	680.725274	237.62332	243.835958	1326.436697	1578.627427	257.743417	0	247.038303	0	0	259.641724	0	481.827997	0	491.153967	0	0
YAL016W	132.505914	82.322406	113.595006	67.176656	114.547625	85.629533	82.595378	85.529301	75.943072	96.851238	105.138791	102.093971	78.475808	59.513178	69.583372	82.093432	94.114799	91.553529	99.764251	80.552611	64.265934	86.785371	70.806182	96.872604
YAL017W	31.370067	21.722291	26.578283	25.171203	37.419406	24.407693	29.839688	28.911476	29.34512	25.332608	33.281491	35.070632	30.31413	17.227105	17.917289	29.981518	37.485384	25.956787	27.467204	21.251071	21.690859	30.327352	21.622248	23.176992
YAL018C	0	0	0	0	0	0	0	0	0	0	0	0	0	1.942192	0	0	0	0	0	0	0	0	0	0
YAL019W	15.61681	5.444763	24.196644	13.253794	17.307034	16.494251	9.952447	17.884621	19.264273	14.276843	13.143175	27.25507	15.091138	21.930535	18.358589	20.19107	12.919271	21.049319	21.227961	11.393113	11.628892	16.590902	12.420116	16.567515
YAL019W-A	0	0	0	0	0	0	0	0	0	31.571076	0	0	32.351772	0	0	0	16.854912	0	0	0	0	0	0	0
YAL020C	109.451934	81.09412	89.791451	43.723286	89.463677	128.52516	81.553472	96.28207	74.325935	89.541497	85.439198	101.487021	97.136915	86.304413	130.494536	62.420461	57.220605	59.263575	90.466955	89.526289	118.490196	70.270066	102.153882	98.988587
YAL021C	49.543601	36.89184	43.182766	24.463733	39.7193	40.4664	46.36112	32.458938	38.070691	48.134949	40.984908	47.422301	43.506412	40.772676	37.458798	43.758357	45.279532	37.884219	48.779415	36.488348	35.838055	37.939805	38.088828	36.833928
YAL022C	86.21445	65.126661	77.160151	51.101907	69.788677	84.683036	91.332443	57.301078	60.006906	80.898177	81.731323	58.193988	89.399219	74.027492	41.173748	62.597843	72.783102	50.902152	69.157024	48.670319	85.291176	48.144792	68.155732	58.114968
YAL023C	154.465241	115.541583	167.909504	88.708881	155.62245	170.455239	164.613506	132.868598	151.375152	163.962442	180.806157	173.533209	146.778076	139.847828	139.092171	154.415564	154.692996	152.871285	155.739014	106.964943	158.229807	116.9364	139.738305	138.638059
YAL024C	8.861387	4.834497	9.443784	4.937734	3.660675	4.956947	6.344474	7.538664	5.2631	5.400703	5.875828	12.140587	2.854369	2.63043	5.015662	6.327526	3.025382	9.584639	2.351185	3.112658	1.815471	3.626176	2.969085	3.394748
YAL025C	18.459706	29.438429	51.149628	23.315164	41.941787	31.91711	20.768893	66.306878	71.265286	56.2527	34.468524	38.442034	67.389287	146.123022	98.785227	129.784754	67.225181	141.76114	135.182022	40.757645	90.766077	50.988917	47.713519	66.677082
YAL026C	31.397759	13.748207	30.515663	16.794748	31.579969	28.733939	26.009835	30.270266	25.63252	20.090737	28.095851	30.967208	15.674607	21.434311	19.869934	22.148664	31.078662	20.883557	18.492108	14.178513	13.508458	20.234073	14.876586	18.034795
YAL026C-A	63.696192	72.263147	81.520076	71.038908	29.754915	29.373058	68.47291	99.428581	56.930568	48.571462	42.428544	125.842788	20.537286	37.852202	39.372917	73.532847	21.870519	10.345512	60.907763	28.794448	19.566777	68.487926	36.631666	31.524648
YAL027W	43.253055	24.672047	33.937151	10.845644	40.203027	49.459656	19.907887	25.470095	38.534593	32.34658	35.192258	40.267276	31.347846	38.780302	25.207444	18.836692	39.027694	29.144354	28.597326	19.667053	19.938241	17.541753	34.936311	42.898723
YAL028W	45.000522	15.451606	26.636921	12.250724	41.82727	37.447017	33.892668	20.881843	24.297677	32.998894	25.770083	36.319332	40.850274	22.254913	23.997367	22.919965	23.005096	21.187164	24.748266	18.475619	30.17275	21.344318	27.022583	22.836676
YAL029C	27.327376	18.47151	28.981049	18.593052	18.726784	25.407254	27.734474	26.501835	24.343366	21.923606	27.186678	31.563584	24.548622	17.508616	20.339587	29.869173	27.95072	29.873201	25.192421	15.160828	16.804079	18.987467	14.460186	17.836335
YAL030W	238.871151	208.180567	189.37055	162.798989	212.038506	226.057945	346.172029	199.404948	204.65437	221.327987	247.597987	263.996821	190.940015	159.500988	149.7505	196.039186	193.291063	147.554941	113.409972	186.657835	134.7855	182.315628	148.534692	159.440621
YAL031C	35.854471	22.000646	29.913038	19.066145	34.791427	32.491045	28.32633	27.874168	28.57849	39.106091	29.246788	29.006147	21.526593	16.663695	16.506006	17.619641	37.287771	20.817733	23.831492	23.375862	13.965439	26.815533	11.515752	26.000702
YAL031W-A	120.865992	0	0	0	58.372163	0	191.019887	0	0	0	0	0	0	0	0	0	0	0	0	59.224444	0	0	0	0
YAL032C	93.727628	54.132048	50.472272	35.185273	83.258904	35.197705	91.124258	50.56669	38.928365	59.12029	50.414053	66.755712	62.403793	40.166526	37.511805	35.303773	44.272651	45.938315	44.878212	33.152663	52.38389	43.44986	35.622637	48.785868
YAL033W	51.7776	10.12924	57.939552	23.083454	72.194752	51.343879	57.597077	44.020674	34.596638	43.390315	25.749577	42.524927	37.526013	84.533868	59.945679	59.724463	48.613026	46.202999	49.457147	35.075743	55.690825	37.03449	33.45786	57.235639
YAL034C	41.294283	19.429971	42.818855	31.343304	44.656445	26.606029	46.283332	33.231424	35.794937	27.57892	41.118196	47.392831	21.594014	25.869822	25.856756	26.512238	65.157256	28.278973	24.546474	29.26684	31.897008	32.882735	29.842199	38.482084
YAL034C-B	11.223317	8.459109	0	0	0	0	0	19.095087	0	10.253951	0	11.071124	0	0	20.796394	0	22.98993	10.925411	10.594859	0	0	0	0	0
YAL034W-A	24.542389	20.359005	14.12391	13.016534	24.87899	24.679287	29.369637	14.615509	26.237955	22.246672	21.782072	12.001584	14.229766	17.484499	9.059792	12.132443	7.477009	28.669139	9.324267	6.650315	6.787942	15.817747	8.458089	16.919416
YAL035W	135.670658	77.889385	156.196976	83.460511	145.019279	109.906041	116.146805	117.72774	123.286989	137.052841	145.06178	135.838366	133.070454	154.647277	123.773748	156.939844	134.095118	166.407556	139.309895	102.936486	118.946649	109.300898	117.475526	116.274785
YAL036C	34.397628	35.766909	29.097796	31.692713	28.05922	25.957938	10.934075	27.356057	10.434841	39.526868	26.821269	33.001046	41.209063	41.541758	41.13583	38.281128	19.43018	49.306566	45.688978	40.166324	38.326545	45.536779	39.969917	38.85431
YAL037C-A	0	0	21.287119	29.667509	20.808359	20.31526	0	0	76.191052	20.288882	0	43.785519	0	39.528142	0	23.636036	0	19.842187	63.597326	0	0	40.868601	0	0
YAL037C-B	1948.4005	2056.472409	2613.006486	1480.353342	2083.745373	1909.651987	2430.424982	2245.971369	2517.980497	2896.252372	3150.769917	2642.514874	3929.61504	2747.920356	2757.19444	3092.334892	4589.838239	2844.766753	3303.096118	3203.333762	4867.717005	2816.251207	3095.974287	3735.235498
YAL037W	6.450562	2.824683	0	5.467011	9.778365	6.290392	3.712559	1.505013	7.407085	3.265117	0	5.834616	0	6.911321	0	11.056897	6.692345	3.722094	0	0	0.989716	0	1.481804	1.816317
YAL038W	2616.872592	1694.505211	2758.177635	1733.181385	2902.247312	2315.393397	2160.470773	2369.430224	2542.437564	2871.961961	3092.806499	2887.969489	5271.625701	3419.84893	4309.488193	4612.011559	3826.691853	4041.34806	4054.557898	3905.915502	5830.830189	4235.845615	5338.482239	4191.552418
YAL039C	314.522212	199.502345	181.859213	145.588218	252.82913	275.416154	332.173783	242.475064	184.973922	235.581517	279.173114	264.031052	253.219132	137.387199	266.407805	206.823218	257.109922	198.545043	199.81378	198.867678	270.001358	211.865526	232.049433	226.678805
YAL040C	43.814405	26.369815	34.438929	25.3426	36.406871	52.038828	37.642853	35.900216	32.160771	37.383846	45.433244	49.657323	28.914202	43.521388	32.810212	54.379161	44.948239	47.902199	47.89425	18.017495	30.344101	26.631034	20.623717	45.195842
YAL041W	31.878996	25.933914	24.328062	16.407326	25.848137	26.949983	34.637571	16.013785	21.873881	26.160633	25.21174	35.484598	18.980793	18.92604	28.046686	28.320631	36.044718	29.441391	24.992377	14.028064	13.581446	18.815241	20.436254	15.299386
YAL042C-A	288.964519	103.853344	240.065267	37.214838	132.619664	321.518717	161.040931	257.985504	234.724475	371.529065	270.974127	150.634747	288.383366	238.026995	792.50611	239.725981	247.422402	355.987626	222.850076	104.374085	677.099402	155.601285	403.166361	58.703629
YAL042W	394.539285	310.641365	352.82677	255.707591	440.821611	435.125417	444.382232	271.416176	329.49224	339.430277	407.908453	378.556405	430.092322	295.294815	368.11675	374.74461	298.511809	292.159017	297.320669	308.396942	370.805206	299.448044	339.234892	354.274149
YAL043C	43.054967	26.019083	37.992506	19.576698	46.421932	39.410833	42.276748	28.102508	39.09029	41.21682	44.536409	45.435187	29.039986	36.071698	40.334672	28.094973	44.098415	40.097386	32.900372	23.333432	38.800701	26.163566	26.886107	25.289579
YAL044C	145.581998	158.670028	153.919784	90.064473	156.220901	164.591648	227.33633	137.042172	144.893194	199.321806	167.638136	186.453357	409.279922	184.298963	240.479015	240.026344	331.247867	243.3544	273.793218	364.613761	334.460255	305.994598	363.939355	340.969787
YAL044W-A	94.835117	72.427615	65.826531	48.001196	67.927366	57.4465	67.324952	74.562017	116.247526	76.937661	88.754566	50.202396	70.910681	23.993038	53.198989	37.941356	32.065902	33.876761	46.264498	71.085408	64.355938	49.787304	48.058025	77.328242
YAL045C	156.264609	0	163.187319	0	82.200221	268.692539	0	0	215.37498	320.162853	0	160.608294	0	366.278366	0	0	268.322424	0	326.792728	0	132.363606	0	0	0
YAL046C	49.274908	52.345708	39.950869	0	60.020339	28.921214	80.586474	11.117629	0	23.124451	44.220623	44.021861	54.560844	26.615976	64.912575	14.770632	30.880723	51.018913	28.220178	32.355955	0	69.965127	34.184611	0
YAL047C	16.394201	6.192115	13.478151	7.843933	7.619074	18.222313	8.623639	6.973534	8.346095	6.434542	10.482463	15.016753	9.068725	13.556636	11.951589	5.788868	10.813563	11.399316	12.303891	7.417008	7.570502	8.625454	4.035688	12.68923
YAL047W-A	0	5.072628	0	0	6.241604	0	0	0	0	9.05622	0	6.624067	0	5.88115	6.564821	0	0	0	12.82838	0	6.190907	0	0	0
YAL048C	0	0	0	3.919709	0	2.128433	3.829157	4.016842	1.262192	0	1.327169	0	1.180074	0	4.602741	0	0	1.393228	0	3.216335	0	2.703708	2.639664	0
YAL049C	51.160264	58.257413	44.146291	31.404443	55.291632	68.037059	57.987806	49.573672	61.887487	51.489974	82.131062	62.757768	44.235134	37.832672	33.933873	25.819107	51.473394	55.713399	21.380634	52.499626	28.86875	41.456637	30.802841	35.718722
