gene_id	log2FoldChange	padj
YJL200C	-1.21164021751534	1.82463718990984e-13
YOR092W	-1.10220530941333	2.14403319433331e-13
YDR019C	-2.28267524019568	2.43342934820218e-13
YMR300C	-1.25045165044601	3.44939069040607e-13
YOL052C-A	-2.80968870868577	5.79199651662125e-13
YKR076W	1.12699847091182	6.28212034688688e-13
YGR211W	-1.08542102386004	6.93115631177276e-13
YGR159C	-1.07264002228933	9.34747753872316e-13
YMR173W	-1.75487883861608	1.05513330985224e-12
YOR128C	-1.27784268893246	1.06767065232989e-12
YLR151C	1.26670620761563	2.0553169788862e-12
YKL029C	-1.09558926701359	2.38888485807371e-12
YDR119W-A	-2.57331898011644	3.19338322930138e-12
YLR438W	-1.74626321102676	6.64518682328927e-12
YBR034C	-1.20721264251339	8.3081869307788e-12
YPL093W	-1.43732103624834	1.09364528683712e-11
YAR071W	-3.46092835256213	1.16664254553282e-11
YER067W	-2.94671267748386	1.18365305289457e-11
YHR062C	-1.37106929284164	1.70018567394688e-11
YML035C	-1.06107442496558	2.02465215708063e-11
YLR108C	1.33069387723255	3.1083531559201e-11
YLL053C	-2.41601537371194	6.38697471521993e-11
YMR042W	1.10484448846136	7.43092701184721e-11
YKR058W	-1.05449639413404	1.3240880097413e-10
YPR015C	1.75629028994535	5.16071800112407e-10
YKL163W	-1.49518594073402	6.32193181887582e-10
YGR138C	-1.56035649680253	7.14301106441497e-10
YDR247W	-1.07103231103282	1.16459601438028e-09
YMR015C	-1.12317644031116	1.5012193493742e-09
YPR167C	1.09898311172612	2.3911786751964e-09
YIR039C	1.1690410726406	2.50197467114784e-09
YKL009W	-1.12646021977455	4.77862224837231e-09
YKL161C	1.00533497052396	4.91745585510809e-09
YDR281C	-3.13043647022861	6.00056438066536e-09
YNL112W	-1.07101304685616	6.87110637214282e-09
YCR057C	-1.30101402172588	7.06862175703426e-09
