gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YGR185C	117.959636645469	-0.279594152782777	0.0731781846467937	-3.8207309204551	0.000133056758194694	0.000831417651036589
YLR409C	26.6107258594168	-0.705430233507199	0.184764252401227	-3.81800172024247	0.000134536987782537	0.00083972243497977
YIR037W	74.2937454476787	0.414286663796375	0.108585954439807	3.81528776841971	0.000136024321919415	0.000848052871225982
YOL105C	44.352798757769	0.400121170661357	0.10490056890191	3.81428980652621	0.000136575122507715	0.00084957984941809
YOR119C	14.2191654844698	-0.730998129236069	0.191633436270399	-3.814564636855	0.00013642322737366	0.00084957984941809
YGR266W	39.4816575724542	0.425272381981677	0.111550742437666	3.81236711373138	0.000137642234301215	0.000855260191882827
YER091C	271.301384107751	0.875819407614361	0.229796650016957	3.81128013637158	0.000138248986808502	0.000858070527062823
YDR536W	7.45168759412198	1.03663468500205	0.272036740046683	3.81064221260758	0.000138606249164615	0.000859327805925708
YOR065W	36.3106684137812	-0.480007004625199	0.126235123605974	-3.8024837375965	0.000143252672564298	0.000887144477251589
YEL002C	95.7584933014683	0.332155722923831	0.0874010464777419	3.8003632257243	0.000144484148886594	0.000893774439938787
YCR024C-A	12.4651963408308	-1.41932410389489	0.373579899238682	-3.79925179804194	0.000145133579969468	0.00089679314430522
YJR051W	45.288045654304	0.419151334804331	0.110379746399378	3.79735729132544	0.000146246921325139	0.000902668497734609
YKR024C	7.50282414343157	-1.30316092527346	0.343509724607321	-3.79366530820386	0.000148439727916389	0.000915186113846328
YHR033W	10.1803139805026	-0.888507374819819	0.234300420082059	-3.7921714972113	0.000149335723973882	0.000919689519595246
YIL052C	340.372648836485	-0.34593929796739	0.0913410808375343	-3.78733527997881	0.000152271566361933	0.000936731507353863
YLR347C	4.80486433141209	-1.18943111822764	0.31412419391816	-3.78649954781109	0.000152784373975709	0.000938846457339674
YBL066C	17.735226385831	0.608118637789593	0.160638670021457	3.78563043200224	0.000153319389987645	0.000940500217004185
YNR012W	11.1921909725279	-0.798238720064922	0.210866749790473	-3.78551251374667	0.000153392114600503	0.000940500217004185
YGL034C	2.34844086532735	1.94694391220149	0.51483423747669	3.7816908248835	0.000155766749429094	0.000954006938344669
YIR012W	48.5275960617181	-0.604971982476056	0.160074521643573	-3.77931463586132	0.000157260611199722	0.000962095479311076
YCL024W	8.11195919943969	0.93441002966814	0.247475233042477	3.77577189515266	0.000159512918018059	0.00097168494624616
