#Transcript position	Transcript coverage profile
0.0	43.53036817723157
1.0	52.439632403006314
2.0	62.62766337270001
3.0	72.776621181196
4.0	90.3517162643158
5.0	105.81114312544555
6.0	120.39575124263015
7.0	135.97511540922426
8.0	149.12048541810944
9.0	156.23703171943475
10.0	159.59476391741956
11.0	164.12886341731212
12.0	169.7633192176044
13.0	179.1936856296513
14.0	182.70335028459527
15.0	187.62567230445134
16.0	191.91046946765326
17.0	195.03758673863152
18.0	197.84666560968373
19.0	202.8965346481982
20.0	203.57331578474256
21.0	199.31091913805082
22.0	204.82041949971793
23.0	213.29641818505795
24.0	217.25178089234547
25.0	213.01875785359286
26.0	208.53282090070712
27.0	204.1028833808035
28.0	200.42553467874683
29.0	205.12621913188337
30.0	213.80064161962105
31.0	221.87327547854576
32.0	228.4782610083553
33.0	233.21666163801802
34.0	239.42792690631106
35.0	241.16720359042463
36.0	241.2816502438415
37.0	243.99325400491537
38.0	253.91571305591614
39.0	265.7968228627518
40.0	274.0906292768479
41.0	273.0313609995094
42.0	267.0373885721683
43.0	261.24790328410694
44.0	257.55823033382836
45.0	247.64552824056761
46.0	235.35291334014457
47.0	230.62223568527335
48.0	234.3202451178284
49.0	235.88824740331984
50.0	236.74656725674453
51.0	236.8385951593189
52.0	240.56205953151402
53.0	243.13494790079986
54.0	242.85298940278093
55.0	249.23368074562978
56.0	256.9820551711001
57.0	259.31518358916196
58.0	255.49933722517412
59.0	256.7432430873361
60.0	254.50303919685246
61.0	256.12417873845175
62.0	253.28225101168027
63.0	246.053372695753
64.0	236.63836767383592
65.0	230.1067846320114
66.0	227.8790824305274
67.0	225.29799669355293
68.0	223.59402463940717
69.0	225.70148918326194
70.0	226.2569350378323
71.0	226.71554867976937
72.0	224.17962204988464
73.0	224.04535112732955
74.0	222.51812863592997
75.0	220.58810053058977
76.0	216.4602320613801
77.0	210.43749786429092
78.0	202.7379057537387
79.0	196.87207823942654
80.0	191.63156135693544
81.0	185.2067765580818
82.0	180.40565449924483
83.0	171.77610673505743
84.0	158.9406904596794
85.0	151.57049621450287
86.0	148.40337213904024
87.0	142.79861517342698
88.0	137.25948733805203
89.0	130.58558704202355
90.0	113.17165250045676
91.0	91.67796152259427
92.0	72.48297791730451
93.0	58.864871393583634
94.0	47.361738370367405
95.0	36.05648682725105
96.0	24.081628151910436
97.0	13.252033734238438
98.0	6.739496737564502
99.0	1.6380936081128972
