#Transcript position	Transcript coverage profile
0.0	35.23108705865661
1.0	44.7278043923023
2.0	56.320880655549246
3.0	66.75474363976252
4.0	80.21270944234867
5.0	91.90101598320418
6.0	104.84863199977852
7.0	118.86155460877357
8.0	131.11775434887136
9.0	135.94810022574364
10.0	137.75523547675328
11.0	143.60385226970246
12.0	150.53707163806908
13.0	157.7991543425039
14.0	161.9452399889117
15.0	166.47318171300915
16.0	173.22393867674842
17.0	176.5441035448587
18.0	177.7277984230879
19.0	183.56025969020644
20.0	185.97790589663654
21.0	183.9592537154463
22.0	187.31464141519098
23.0	193.88311492707692
24.0	195.24958880110597
25.0	193.10892046748756
26.0	188.3311052176541
27.0	184.37909572287919
28.0	183.88652469967568
29.0	190.88170147732265
30.0	200.1312023423801
31.0	210.04507383359035
32.0	216.56931127536518
33.0	219.84972248554888
34.0	221.0398763364392
35.0	219.31229839154773
36.0	222.01994878467036
37.0	226.43069821131266
38.0	234.73089177989561
39.0	241.27952949225246
40.0	247.38814153974587
41.0	246.60037227875745
42.0	243.54065804935863
43.0	243.0283716187295
44.0	242.71175082039977
45.0	236.93804139601136
46.0	228.48693256022986
47.0	223.79473853277287
48.0	225.16327000437076
49.0	226.0576669643952
50.0	226.3928894680797
51.0	225.6940369501341
52.0	229.00791239920227
53.0	230.96910440323478
54.0	230.32232661734383
55.0	235.13992954956632
56.0	241.24399280140233
57.0	243.36531970983296
58.0	240.64187272197293
59.0	239.27684779635933
60.0	237.2128584549723
61.0	240.50304545795743
62.0	239.41685334523464
63.0	233.05382119661078
64.0	225.04803383963832
65.0	221.23952773675725
66.0	217.17710915877916
67.0	212.1571525563684
68.0	209.26828958050027
69.0	208.4019377926473
70.0	207.2052088951976
71.0	207.73274949738857
72.0	207.14812277105995
73.0	208.1269073587226
74.0	207.8316305340022
75.0	204.8738458354957
76.0	201.60491446868244
77.0	195.85789090665938
78.0	190.8349628609609
79.0	183.8223593076334
80.0	174.86538257422097
81.0	166.48369155648675
82.0	164.41333556261634
83.0	157.4162995368649
84.0	148.9467801367307
85.0	141.34491532534932
86.0	136.7438740842642
87.0	130.10878214688753
88.0	120.49493857475119
89.0	112.44230750341066
90.0	99.73045984482926
91.0	83.99514502201029
92.0	69.20881514990462
93.0	56.549397667510156
94.0	44.45177463667881
95.0	33.88981055605607
96.0	22.532565760670884
97.0	12.435611816651877
98.0	5.984337127142968
99.0	1.3384783445295518
