#Transcript position	Transcript coverage profile
0.0	0.22934429100745898
1.0	0.45944940122875183
2.0	0.6159985888118034
3.0	0.7535058242067764
4.0	0.7945518789133066
5.0	0.7848769081280494
6.0	0.7039948017555276
7.0	0.5231935010852803
8.0	0.5411752457802568
9.0	0.5840291303497555
10.0	0.5119615206556349
11.0	0.5673366467439401
12.0	0.6023026746286239
13.0	0.5924934177200725
14.0	0.4838941466264042
15.0	0.5236789089005838
16.0	0.5698852002378044
17.0	0.5862333569908388
18.0	0.5500126495716522
19.0	0.43092524914725955
20.0	0.45055772461324034
21.0	0.5128540193644119
22.0	0.5496255550427219
23.0	0.6055576562030515
24.0	0.6383408951213473
25.0	0.6284175940045544
26.0	0.6294852339223564
27.0	0.6315494511974156
28.0	0.5780527832683817
29.0	0.5996742358374612
30.0	0.614168517691915
31.0	0.6076705855704223
32.0	0.46518970008678545
33.0	0.4743600905238044
34.0	0.543229098492674
35.0	0.6084282629374989
36.0	0.5840551864283005
37.0	0.5505541502734353
38.0	0.5205224212737473
39.0	0.5129036014133882
40.0	0.5585834230911707
41.0	0.5849739418711942
42.0	0.5539923655764749
43.0	0.5068922867691815
44.0	0.5328948460984299
45.0	0.5437790447062342
46.0	0.578813722781835
47.0	0.5802992277742652
48.0	0.550727509086612
49.0	0.4862457128078688
50.0	0.41916271972136065
51.0	0.3757884725781818
52.0	0.4051966494688852
53.0	0.4331608105061682
54.0	0.4749302665599043
55.0	0.41212160763802475
56.0	0.4043511835222293
57.0	0.39534582367917726
58.0	0.3477821337951755
59.0	0.41944628026911956
60.0	0.42619074457703493
61.0	0.48736272860052166
62.0	0.4575204171838823
63.0	0.5080746656088276
64.0	0.47008769310026793
65.0	0.4794538440601359
66.0	0.4716277912393431
67.0	0.5184980458844408
68.0	0.5181413611998728
69.0	0.5640064636475121
70.0	0.6477049350773055
71.0	0.6841508423253213
72.0	0.7131632124608526
73.0	0.7445859708913368
74.0	0.6972857738276336
75.0	0.7092228747530441
76.0	0.6647935067173893
77.0	0.7586520464207799
78.0	0.7537239026708458
79.0	0.6722080095354143
80.0	0.5873616833238375
81.0	0.5190383501690388
82.0	0.4926293395062899
83.0	0.5654243094708483
84.0	0.5966164537046563
85.0	0.6367309432177213
86.0	0.6339774531220965
87.0	0.6392083749308489
88.0	0.507663504315109
89.0	0.4422956181439497
90.0	0.38569554233817493
91.0	0.39993776513394863
92.0	0.48080320534734816
93.0	0.48955700249702633
94.0	0.4130587352585819
95.0	0.33010799887703407
96.0	0.3548443662038541
97.0	0.249130803027059
98.0	0.06894293396692734
99.0	0.003148897885739991
