#Transcript position	Transcript coverage profile
0.0	32.70006678881457
1.0	43.384649162168245
2.0	52.87734876836997
3.0	61.82046205673654
4.0	74.41388793247414
5.0	86.71849153791021
6.0	101.2582277984886
7.0	117.9731252771181
8.0	133.56996072038402
9.0	142.95478150256645
10.0	147.94126160801432
11.0	151.67547659901433
12.0	155.86453486569286
13.0	163.81799445399176
14.0	167.94602915644532
15.0	170.28709548684816
16.0	174.8990688615941
17.0	179.6512771223564
18.0	183.58833855891075
19.0	190.64397366838583
20.0	193.9499847293195
21.0	190.32562635505735
22.0	194.31891181099624
23.0	205.09915558952764
24.0	211.46330268043891
25.0	206.2604213833532
26.0	196.9467991762283
27.0	187.98211269956192
28.0	186.2723229719568
29.0	194.1989684033938
30.0	206.73573175729254
31.0	218.72994455063946
32.0	225.50015078169878
33.0	229.55392990442292
34.0	229.65483373353342
35.0	226.91629871584496
36.0	226.8119159692112
37.0	231.66773711211528
38.0	244.8432765280733
39.0	255.79754244144516
40.0	264.25990725856036
41.0	261.0425468400295
42.0	255.68546060397094
43.0	253.33237699638389
44.0	254.6946953818151
45.0	247.81012626195525
46.0	239.2969523100997
47.0	233.23982218888102
48.0	237.0477307582762
49.0	237.30443664464516
50.0	239.3681638067306
51.0	238.38159395701754
52.0	239.3883888809302
53.0	239.61941101033858
54.0	238.98875447764587
55.0	248.14021936465747
56.0	255.19325696610346
57.0	256.38634809807667
58.0	254.15394178911947
59.0	253.83502940193065
60.0	253.21603083879833
61.0	256.25045383837755
62.0	254.98906656801313
63.0	248.22836438263167
64.0	240.4312670225767
65.0	232.60168889716917
66.0	228.27184479792652
67.0	222.51363107773383
68.0	220.02876412666978
69.0	220.094871541213
70.0	219.21137892335324
71.0	219.92157544655538
72.0	219.52290573681773
73.0	219.38854226801413
74.0	217.31281849413722
75.0	215.89825567994924
76.0	212.67882449597107
77.0	207.0764703786374
78.0	200.24891351740655
79.0	190.47477618372403
80.0	181.69804169275852
81.0	174.79654331476155
82.0	171.42079810813942
83.0	163.54387405183908
84.0	154.97018761821363
85.0	145.96372630680605
86.0	137.52701340500414
87.0	127.83344151274783
88.0	116.1823669874948
89.0	107.92815884882943
90.0	95.17895377032698
91.0	79.13442535923477
92.0	63.8279614224858
93.0	52.1654447055116
94.0	41.70863335596312
95.0	30.256222450068297
96.0	19.325981465804297
97.0	10.190240091514905
98.0	4.759434764314141
99.0	1.2862046011496326
