#Transcript position	Transcript coverage profile
0.0	41.186322308906846
1.0	50.94056618041743
2.0	63.61366720952452
3.0	75.37556741443984
4.0	91.21667137419706
5.0	103.75549566170773
6.0	115.7310228276941
7.0	128.78146454820063
8.0	139.90173819033592
9.0	145.14335049951467
10.0	146.13910892251718
11.0	151.60684823237366
12.0	157.58956199541666
13.0	166.04574560671986
14.0	168.10063354479982
15.0	170.5293350936382
16.0	172.98249380556953
17.0	175.650653412075
18.0	178.64425342612753
19.0	185.40906559593853
20.0	186.55255386332945
21.0	182.99282115788546
22.0	188.31126995403145
23.0	196.50460552034744
24.0	200.7021829143386
25.0	197.81179668123556
26.0	193.82934512825366
27.0	189.5836633803954
28.0	186.74523526859306
29.0	190.8699296858019
30.0	199.41496982379462
31.0	206.58271025402144
32.0	215.06978458804033
33.0	221.7165275966999
34.0	226.13919144910705
35.0	226.4159111942268
36.0	228.40504944682408
37.0	229.73921064440367
38.0	237.4910582270213
39.0	247.68878288787033
40.0	255.82757204178597
41.0	255.745843022752
42.0	249.6930904947951
43.0	245.39031276906923
44.0	244.0493219935531
45.0	239.18519047286668
46.0	231.3184589965325
47.0	226.78973895147857
48.0	230.08706667452174
49.0	229.29411683917965
50.0	229.39333006068003
51.0	230.07733759834642
52.0	234.46273306312966
53.0	235.5493075379872
54.0	233.9962091975287
55.0	239.4628681904516
56.0	245.57758947165283
57.0	246.87069864202627
58.0	244.883345870777
59.0	245.89788317105533
60.0	243.73203110405888
61.0	245.6980892533492
62.0	242.6427824451427
63.0	236.88457194717714
64.0	230.57793460076954
65.0	225.0387479703592
66.0	221.2284981991056
67.0	219.23114097262524
68.0	218.6444667740651
69.0	218.83655488986454
70.0	216.97610266253744
71.0	215.81224528990472
72.0	214.5321292823566
73.0	214.91373311569194
74.0	214.03924232857375
75.0	210.00030804972266
76.0	206.01999717008732
77.0	201.48246716320597
78.0	194.7332836033118
79.0	188.11849330074503
80.0	181.96875485184427
81.0	176.3071605014762
82.0	174.02659580354455
83.0	165.80210092204163
84.0	153.89825995227804
85.0	146.92520239853707
86.0	142.9388345780309
87.0	136.71428040332742
88.0	129.87788094560017
89.0	123.7249256230381
90.0	107.4039576786573
91.0	88.08770499848335
92.0	71.0845399403065
93.0	58.707601214729365
94.0	47.456162828446956
95.0	36.13904666879106
96.0	23.784712631235106
97.0	12.773173014421717
98.0	6.771863528810759
99.0	1.7397662518350427
