#Transcript position	Transcript coverage profile
0.0	0.1413363004222844
1.0	0.2915255578312754
2.0	0.4359251247218451
3.0	0.4377114732886928
4.0	0.3428454186073812
5.0	0.3484824314640888
6.0	0.37431662119136294
7.0	0.4654617205730884
8.0	0.4202397701827997
9.0	0.3517717929553569
10.0	0.5607936322349293
11.0	0.743054661042897
12.0	0.7522607687946001
13.0	0.5729705245999743
14.0	0.5395850118286267
15.0	0.5168522787618924
16.0	0.5153581111738682
17.0	0.4423439766213357
18.0	0.5119059837469624
19.0	0.5735209163337784
20.0	0.5383217962361067
21.0	0.5291677200043238
22.0	0.43956219858472567
23.0	0.4665388910302392
24.0	0.4892340924336837
25.0	0.4792188259734583
26.0	0.5353097129222902
27.0	0.5299924958284735
28.0	0.5022249988315347
29.0	0.45226520106032303
30.0	0.4375246797742872
31.0	0.4644525175677464
32.0	0.4678344767611484
33.0	0.5099244555796021
34.0	0.5246117485172306
35.0	0.47661201868643505
36.0	0.4084232527026778
37.0	0.41712933569744143
38.0	0.3278496628768432
39.0	0.33665730730436644
40.0	0.31515887712129864
41.0	0.2924884018523822
42.0	0.33522128414418406
43.0	0.37717614023189117
44.0	0.45574097830434074
45.0	0.4503380638867059
46.0	0.4978788804966872
47.0	0.4606009002640885
48.0	0.46945365294845637
49.0	0.4733516176444652
50.0	0.43777092098168713
51.0	0.3430251082407341
52.0	0.27210128049746585
53.0	0.2941164137716655
54.0	0.3533161099550938
55.0	0.41740579582190107
56.0	0.31517736864305473
57.0	0.2690380411658108
58.0	0.2950100272128773
59.0	0.3140938310753732
60.0	0.36875605644325393
61.0	0.3945459901167612
62.0	0.40057589061667404
63.0	0.5289541986561098
64.0	0.588976002049387
65.0	0.4782242344688402
66.0	0.35032675882549674
67.0	0.3262369952996833
68.0	0.38618597590739534
69.0	0.43716957629467346
70.0	0.5304646889747262
71.0	0.5344340054053931
72.0	0.464320331121695
73.0	0.4239007171586063
74.0	0.41517885602970117
75.0	0.44241627069517736
76.0	0.5258268153974784
77.0	0.5747428201012793
78.0	0.5004929784697081
79.0	0.5143998145840118
80.0	0.548943926643973
81.0	0.5277072099473921
82.0	0.5130487951349707
83.0	0.5082303838323361
84.0	0.5326607511485306
85.0	0.5135613862853557
86.0	0.38191303249841513
87.0	0.3181783353929059
88.0	0.3414132111429352
89.0	0.43540386335031317
90.0	0.4455706088246687
91.0	0.4086649707914539
92.0	0.4200430006514554
93.0	0.3600169773427855
94.0	0.3798297996153325
95.0	0.3608753255789766
96.0	0.3053009796366568
97.0	0.21942392813902242
98.0	0.09784534066743593
99.0	0.014361451769356978
