#Transcript position	Transcript coverage profile
0.0	62.837241774630215
1.0	92.82738580809261
2.0	120.75697211915723
3.0	145.73775203842644
4.0	172.57101362096742
5.0	197.950233097986
6.0	222.36200988379255
7.0	244.57292001083113
8.0	266.5583999107361
9.0	281.9241761599608
10.0	291.2608722463072
11.0	301.345900094824
12.0	308.7036594577429
13.0	319.92384370595124
14.0	329.87527931547373
15.0	339.33914530240276
16.0	348.3627834035707
17.0	355.9986028222967
18.0	362.1735981627522
19.0	369.12111029097105
20.0	373.0221690812784
21.0	371.4018807263817
22.0	375.01534878349923
23.0	384.1472209141579
24.0	388.5000692116873
25.0	386.2760616684623
26.0	383.35613832014104
27.0	379.74412041449165
28.0	377.4571244219399
29.0	382.9597452855534
30.0	393.07654033940986
31.0	403.13747463143693
32.0	411.07139050469283
33.0	415.4224353605756
34.0	418.7372765043728
35.0	418.98047310235273
36.0	419.9868110203199
37.0	422.5029851335763
38.0	433.8607778002189
39.0	442.5204320371115
40.0	450.1356352088233
41.0	449.0794407202953
42.0	444.1167138243392
43.0	440.0893886896943
44.0	439.4799236558679
45.0	435.3639727534093
46.0	426.3725381179859
47.0	422.37890135561463
48.0	423.1086811165432
49.0	421.79171325595183
50.0	423.55113508883596
51.0	424.49406253192154
52.0	424.83890586964566
53.0	424.8329036926419
54.0	422.78266823773805
55.0	431.5837187185942
56.0	442.4249554348133
57.0	447.2400796765074
58.0	446.8384644352152
59.0	448.15825715809456
60.0	445.4039174760275
61.0	448.78345939409513
62.0	445.5391126356764
63.0	437.81862644874457
64.0	430.6176110282777
65.0	425.59438308707985
66.0	417.392023809469
67.0	410.39945541511844
68.0	407.34684034563423
69.0	406.52122348535795
70.0	403.9177747100924
71.0	404.99927169903225
72.0	402.5144740138422
73.0	402.1724317995054
74.0	397.32457599416483
75.0	389.3255188160459
76.0	383.23874743873694
77.0	375.2805700476335
78.0	367.26417308587025
79.0	356.11483970832114
80.0	345.597466466847
81.0	334.939484439719
82.0	329.18827723232096
83.0	319.9405436990889
84.0	308.36496834252426
85.0	295.6142594668021
86.0	282.85042757301875
87.0	268.9034433584012
88.0	252.52563109590633
89.0	236.6652597327878
90.0	214.98267923244114
91.0	185.29911025397038
92.0	157.94164202723232
93.0	134.26735787925261
94.0	110.0726768903129
95.0	83.64059245466564
96.0	57.880352903459425
97.0	35.21586347444156
98.0	15.885581334861262
99.0	3.3669621206711104
