#Transcript position	Transcript coverage profile
0.0	71.0259731027728
1.0	104.74740283853814
2.0	137.23474089206894
3.0	164.94415753641783
4.0	192.71695373351426
5.0	217.49656489411538
6.0	243.59590439268155
7.0	264.3550320130517
8.0	282.9975399457577
9.0	295.66045478345353
10.0	303.4145909818057
11.0	314.6966227921686
12.0	324.63470834239405
13.0	333.0411325531431
14.0	338.78015575868335
15.0	348.63542003254463
16.0	358.1899536085573
17.0	364.6003591234436
18.0	369.7614635771868
19.0	376.96308742886407
20.0	379.27009175230313
21.0	378.2855657727553
22.0	382.628016396321
23.0	389.7292268847539
24.0	392.9477083386678
25.0	391.1144074453927
26.0	387.429190101674
27.0	384.5265639427087
28.0	381.7107663063871
29.0	384.6720329205185
30.0	393.6906403902144
31.0	401.50973028138696
32.0	411.41647812514276
33.0	418.09567630607506
34.0	421.2908186126571
35.0	419.3773067350834
36.0	420.53120488590565
37.0	423.4471504671564
38.0	430.8027543647565
39.0	438.65102612397544
40.0	443.3624796377204
41.0	445.0078203958946
42.0	440.31804830606825
43.0	436.6918218659777
44.0	432.6560434705802
45.0	424.2441497854871
46.0	415.556780615649
47.0	410.9507341719555
48.0	415.9492297767392
49.0	416.5819231203699
50.0	417.28643986922225
51.0	419.1579041535787
52.0	423.29149519059655
53.0	423.0942464232941
54.0	420.400876510393
55.0	426.90016102660564
56.0	435.5645300086233
57.0	438.52555892481917
58.0	437.4808678592725
59.0	437.4224409798244
60.0	435.72960831274656
61.0	440.32659557349365
62.0	438.61835902247486
63.0	432.24535317925853
64.0	425.0938222578084
65.0	423.04316153741104
66.0	419.35221188668646
67.0	415.6437739696546
68.0	413.67293734998225
69.0	415.30977807970174
70.0	413.7005905515013
71.0	411.90700969331874
72.0	409.524131035005
73.0	408.61038737089984
74.0	404.38370862650635
75.0	400.2350793829091
76.0	394.7984264116136
77.0	387.32562277766135
78.0	378.57048991402905
79.0	370.92341121841855
80.0	361.71124800159976
81.0	351.18604900760084
82.0	345.0432285206784
83.0	334.89562843721916
84.0	321.75461936871454
85.0	309.9627676199024
86.0	298.78811647272846
87.0	285.0819401800332
88.0	269.1057018057823
89.0	251.11570350929003
90.0	225.12458881652768
91.0	195.08925840685268
92.0	166.14534876858698
93.0	141.91939522588265
94.0	115.99275361900487
95.0	89.97355844542804
96.0	63.27623900547886
97.0	38.519248550289255
98.0	17.99643868365492
99.0	3.951612463697
