#Transcript position	Transcript coverage profile
0.0	38.96405302876991
1.0	47.88465225873711
2.0	58.40460257939326
3.0	68.97249082533317
4.0	85.16076542000748
5.0	99.83192829559806
6.0	113.37996677015998
7.0	127.28196646606753
8.0	137.87547860855642
9.0	143.5207063950862
10.0	145.34522239307708
11.0	149.2238823522196
12.0	154.88170037492614
13.0	162.30711167596198
14.0	165.2161442581975
15.0	169.49588364740998
16.0	175.54345527870228
17.0	179.14084535355298
18.0	181.83445037809307
19.0	188.31185016542238
20.0	190.47926693351576
21.0	188.10556327886815
22.0	191.80399931073632
23.0	198.86430352772646
24.0	202.74300385412036
25.0	199.10491394282332
26.0	193.67926686430258
27.0	188.77977976062843
28.0	186.2726484282625
29.0	190.53118680833828
30.0	199.66644927206136
31.0	207.99169110688516
32.0	215.6280824373594
33.0	221.0874673700171
34.0	224.76582240397394
35.0	224.37732316770007
36.0	225.75497863364077
37.0	228.7353809275898
38.0	236.75631391472533
39.0	245.82117941102413
40.0	252.9113155565243
41.0	253.4372402969996
42.0	248.62131525945284
43.0	245.03278303831948
44.0	241.49706268063008
45.0	233.66950777324837
46.0	224.53996739135965
47.0	219.88550233610138
48.0	224.62990075742317
49.0	225.47586891355212
50.0	226.45454351995747
51.0	226.4891411499258
52.0	229.8113844816039
53.0	230.66954742017467
54.0	228.1497998187135
55.0	232.52344946978786
56.0	239.41351647763963
57.0	241.08590636000247
58.0	240.13873181628745
59.0	240.0121389091729
60.0	238.78034686736726
61.0	241.4711132751032
62.0	238.86412899626953
63.0	232.75089658220162
64.0	225.5388679071716
65.0	221.1292121665959
66.0	218.336396223604
67.0	215.55966173235817
68.0	214.1204782900221
69.0	215.6190158475585
70.0	215.49864381235253
71.0	215.20724201777347
72.0	213.27317477334725
73.0	212.28848546515408
74.0	209.61699316417707
75.0	207.6469713910227
76.0	204.83283644739734
77.0	200.05986649033184
78.0	192.52009801460088
79.0	187.30023765701884
80.0	181.0193641367753
81.0	174.43531976247158
82.0	171.04457524593653
83.0	163.72059407040052
84.0	153.62809721230278
85.0	147.419469959647
86.0	144.34602716054505
87.0	138.39674397990498
88.0	130.02049189670532
89.0	122.07609017637915
90.0	106.19203757444414
91.0	86.91914534158218
92.0	69.0186373412353
93.0	56.5047846728084
94.0	44.97212276221281
95.0	34.309520284848155
96.0	23.195329059968472
97.0	12.701356092643818
98.0	6.79479199238934
99.0	1.6888056923594772
