#Transcript position	Transcript coverage profile
0.0	0.2105004726660276
1.0	0.45479394236446863
2.0	0.5755792855194527
3.0	0.6405215919769641
4.0	0.6853669231882087
5.0	0.6180495275265092
6.0	0.5601261797949378
7.0	0.6281859691916745
8.0	0.6509906724941932
9.0	0.6467379232812173
10.0	0.5654115391715414
11.0	0.6533947505270571
12.0	0.7133379499510214
13.0	0.6354592591955108
14.0	0.6042310333004425
15.0	0.6441713479584604
16.0	0.49800123914221095
17.0	0.47813011851706766
18.0	0.5059546675713761
19.0	0.595804776568433
20.0	0.5389865043930989
21.0	0.42806329002729104
22.0	0.3940901531632574
23.0	0.43930804075203894
24.0	0.46898871993929087
25.0	0.5397453618224254
26.0	0.5652946783812344
27.0	0.5665667130804946
28.0	0.46023731752680624
29.0	0.424535070752624
30.0	0.46746372508575595
31.0	0.42231668042828635
32.0	0.4881803788148723
33.0	0.5434853349066798
34.0	0.6115374472773225
35.0	0.5826636637028597
36.0	0.5031472927587249
37.0	0.5120165715394684
38.0	0.47084912520512495
39.0	0.4927518392937668
40.0	0.47200756175874903
41.0	0.4715207157790213
42.0	0.44157163419589746
43.0	0.4612509087844726
44.0	0.5017071025537905
45.0	0.46204262866878804
46.0	0.46610847419602314
47.0	0.42142367612702786
48.0	0.36542975097144137
49.0	0.3445322352986758
50.0	0.32798715063902184
51.0	0.33449136638151483
52.0	0.3490181123428669
53.0	0.38757428454637777
54.0	0.42944810517459847
55.0	0.45265453608353223
56.0	0.4876237507292602
57.0	0.5092421215870161
58.0	0.5868902754929185
59.0	0.6213757112866884
60.0	0.565877684189081
61.0	0.5992707475787837
62.0	0.6636720238440524
63.0	0.6371384965930329
64.0	0.6109077648207039
65.0	0.6306796430247433
66.0	0.5955466588088996
67.0	0.5769829987754691
68.0	0.6135234376154404
69.0	0.65802960937253
70.0	0.5991521058959731
71.0	0.6569137519158486
72.0	0.6368725494839812
73.0	0.650482488520772
74.0	0.7191462161196914
75.0	0.7657280819176339
76.0	0.7895129891569579
77.0	0.6957865102587967
78.0	0.7170054223137845
79.0	0.6576372993422553
80.0	0.5766413853456658
81.0	0.5344082329604015
82.0	0.6338284359266527
83.0	0.6840993405610027
84.0	0.669410975572594
85.0	0.5781018523278663
86.0	0.5194214061120483
87.0	0.6025885694328115
88.0	0.5886225187513778
89.0	0.45896493713186987
90.0	0.4302082357271377
91.0	0.4026033569233217
92.0	0.42525736846638396
93.0	0.4145106116213803
94.0	0.36660241370326857
95.0	0.3798313961693756
96.0	0.2964335165791886
97.0	0.207414839957334
98.0	0.08798243622308255
99.0	0.015481873228345482
