#Transcript position	Transcript coverage profile
0.0	32.21229837159972
1.0	40.10170594154345
2.0	49.002928038050285
3.0	59.19365783542335
4.0	74.73570753637397
5.0	86.52420696391513
6.0	98.5409016999539
7.0	113.21891435780316
8.0	125.97606968798124
9.0	132.23124538361614
10.0	134.69333333565683
11.0	141.01586652126346
12.0	147.1780664239865
13.0	155.064076542564
14.0	157.2374155176953
15.0	161.49582406261334
16.0	166.56631242004627
17.0	169.34857613407382
18.0	170.27922820576862
19.0	175.14637016908333
20.0	175.7407497789062
21.0	173.91370314452004
22.0	177.65265372841705
23.0	184.62085748321806
24.0	187.4516876389191
25.0	183.41136775100438
26.0	177.93291658362241
27.0	174.56232653739505
28.0	173.68072543500722
29.0	177.5883768047683
30.0	185.29832827533656
31.0	192.88465301233944
32.0	199.6969821361361
33.0	206.00772289027063
34.0	209.1916830812696
35.0	208.32236560258937
36.0	210.33533886021618
37.0	212.65340083368477
38.0	222.22528931597523
39.0	230.07686009998207
40.0	235.13207428193283
41.0	234.97040995338722
42.0	232.15614797147018
43.0	230.13087020613332
44.0	228.6771999526581
45.0	221.7744958289201
46.0	214.0521271899839
47.0	208.62179349983163
48.0	210.50409964105324
49.0	210.5357225076643
50.0	213.09790889918293
51.0	213.91674381765804
52.0	217.79234413663156
53.0	217.72651648166618
54.0	216.01646321111184
55.0	219.52036934008288
56.0	224.34401588438558
57.0	225.99964165587025
58.0	224.41494789704498
59.0	224.15157410013515
60.0	224.75908793832767
61.0	227.54192648638306
62.0	225.51685676123805
63.0	219.06027499007675
64.0	210.63557133360138
65.0	207.72586362114407
66.0	205.50270939498012
67.0	201.94862539763696
68.0	197.64509845018554
69.0	196.25999475792526
70.0	195.43516248571015
71.0	196.76188523596815
72.0	197.2778644141985
73.0	200.38621720909504
74.0	198.55868675369047
75.0	195.9203679436453
76.0	194.19014529125536
77.0	190.3396957998724
78.0	183.72717964798466
79.0	176.38424491565766
80.0	169.5381115242153
81.0	162.42490852824193
82.0	158.89997069723836
83.0	150.9543734105992
84.0	140.67766891758978
85.0	133.06111790871762
86.0	130.68979386953959
87.0	125.56306451626229
88.0	116.96152670513504
89.0	110.35117540590568
90.0	96.28264805201091
91.0	78.84033796186456
92.0	64.74951017607543
93.0	51.68554360015546
94.0	40.40802279153342
95.0	30.51245285762585
96.0	19.81773314399702
97.0	10.968253146016982
98.0	5.8027966687466686
99.0	1.5028650403413115
