#Transcript position	Transcript coverage profile
0.0	62.003298096673014
1.0	93.3203202437767
2.0	124.19071451266039
3.0	150.0455283513322
4.0	177.09726230448945
5.0	198.7788351153148
6.0	221.5906036609391
7.0	243.05610440487496
8.0	263.9953762206877
9.0	278.87169742942234
10.0	287.78058867825695
11.0	301.5200155988659
12.0	312.3097359150296
13.0	323.94398847240086
14.0	329.1828571295057
15.0	336.4927383414638
16.0	344.5034491862659
17.0	350.2135527948167
18.0	354.48991947512525
19.0	360.29839677107987
20.0	361.6221307729642
21.0	361.99427954210813
22.0	367.4660490240588
23.0	374.5897858550468
24.0	375.67606680200436
25.0	369.6736886609316
26.0	364.5151075142558
27.0	361.17943416877694
28.0	360.79322860342586
29.0	363.8961307011173
30.0	371.65674109092373
31.0	380.0606894775582
32.0	388.8220415831005
33.0	396.35181248735813
34.0	399.42680915639534
35.0	398.5834847328686
36.0	398.57421816034275
37.0	398.986914319767
38.0	406.85368376959167
39.0	413.4549245659877
40.0	418.7572432968875
41.0	418.4078422727772
42.0	416.62810713978257
43.0	413.859904851917
44.0	411.7440804117625
45.0	404.1693987219027
46.0	396.4515780499099
47.0	390.8498444402233
48.0	393.55945406130155
49.0	393.1811545184942
50.0	395.4107605017719
51.0	396.77638838512536
52.0	401.73730629630415
53.0	401.5648389483614
54.0	399.609985634586
55.0	405.00932542750985
56.0	410.32819201984967
57.0	411.7339770968025
58.0	409.8807217485929
59.0	410.3552238678867
60.0	411.8115207790646
61.0	415.58897391947846
62.0	413.53663608209877
63.0	406.7334586556514
64.0	399.282816120101
65.0	398.42024166396976
66.0	395.3675172763707
67.0	390.1866795359741
68.0	386.23762949759697
69.0	385.1277311263054
70.0	385.3872310530463
71.0	386.9243731836608
72.0	385.59152226559934
73.0	385.86068887746285
74.0	382.7588599025599
75.0	379.9963882820189
76.0	377.15173234227603
77.0	370.37725415530394
78.0	361.12842128310797
79.0	349.9380874183037
80.0	340.2450337008676
81.0	331.42068447048797
82.0	325.4262281444386
83.0	315.08723191954
84.0	303.49051370024125
85.0	289.57618498661486
86.0	280.7176570544036
87.0	268.5292748739845
88.0	250.69900173212068
89.0	234.00261881331912
90.0	211.5278912160893
91.0	183.78589650842417
92.0	158.7864326047776
93.0	133.7078923661936
94.0	107.95301841828612
95.0	82.3953777731991
96.0	57.23198208713127
97.0	34.752187132285435
98.0	16.431584707834464
99.0	3.819997061015762
