#Transcript position	Transcript coverage profile
0.0	19.827774186698342
1.0	27.19043341112157
2.0	35.53706150221846
3.0	43.8657436649198
4.0	55.27007788386425
5.0	64.93474871105592
6.0	74.47308244176321
7.0	85.62396054480136
8.0	95.96701026934961
9.0	104.08058537833243
10.0	108.26377425014995
11.0	113.09006905215567
12.0	117.25784891571035
13.0	123.82349133665898
14.0	128.50825694962253
15.0	133.2447148696774
16.0	139.58141688366453
17.0	142.40162915206585
18.0	141.5930787290784
19.0	145.3527706613709
20.0	148.55121970227694
21.0	148.50748136916744
22.0	152.27292031949543
23.0	155.50605615280253
24.0	157.85212141055442
25.0	156.5185223008287
26.0	152.557959202595
27.0	149.24839314852636
28.0	150.50319850291507
29.0	156.80959322435257
30.0	163.86198014240912
31.0	171.2546659609772
32.0	176.05162183565872
33.0	179.36186619086246
34.0	178.79223991298795
35.0	177.89204839879457
36.0	179.2327859898814
37.0	180.94057696802437
38.0	187.18818140250804
39.0	193.69081060201185
40.0	198.58809350615522
41.0	197.22608350111278
42.0	194.76103334151796
43.0	193.76337543202627
44.0	194.60778174072308
45.0	191.93604569333556
46.0	188.32174504092674
47.0	186.31174379542315
48.0	186.71831052972536
49.0	186.53410122082343
50.0	189.16073587242897
51.0	189.09681793884107
52.0	191.52745396663306
53.0	193.93096529997405
54.0	193.1717878869309
55.0	197.231368418097
56.0	201.87637445203887
57.0	202.7529468326603
58.0	200.85975230099803
59.0	200.70622613815192
60.0	198.4271922679118
61.0	200.44712693064844
62.0	198.11788382447799
63.0	190.86166934822046
64.0	184.64119803238097
65.0	180.16543358541523
66.0	178.03846003007266
67.0	175.00514709243404
68.0	172.02661043062568
69.0	172.3670187021654
70.0	170.428203306206
71.0	169.23756859346625
72.0	167.2226292029754
73.0	169.00353276452097
74.0	168.8747625990528
75.0	167.532710076955
76.0	165.24694367704956
77.0	163.19001115795368
78.0	157.29351644822006
79.0	150.45665980012717
80.0	142.80391038599302
81.0	135.90283864708442
82.0	133.36220554664752
83.0	125.966540295584
84.0	119.58124269674299
85.0	111.56122007645855
86.0	105.88025694356801
87.0	97.79555758569809
88.0	88.78465291521537
89.0	83.38459963952562
90.0	71.90864443616893
91.0	59.37019521296437
92.0	48.881948494495425
93.0	39.425177347411356
94.0	30.129126098813863
95.0	22.014699735655775
96.0	13.693285860258335
97.0	7.0929405900753855
98.0	3.720350056163809
99.0	0.9392770136965727
