#Transcript position	Transcript coverage profile
0.0	59.364288091293176
1.0	89.11517983295805
2.0	115.7208913666241
3.0	137.21482693871752
4.0	158.00371465606295
5.0	178.04190067293825
6.0	201.82515010752633
7.0	225.21405852784738
8.0	244.6908978789995
9.0	258.0201914110734
10.0	270.8552427229884
11.0	279.7039147985749
12.0	289.04514998041054
13.0	297.82453774045183
14.0	308.36356225907946
15.0	321.44900080463805
16.0	331.09025728625136
17.0	338.2781900486004
18.0	345.3552868027619
19.0	349.85958471905917
20.0	354.5844750298473
21.0	352.3205935182559
22.0	351.1641393879899
23.0	358.65844989739253
24.0	365.4550611515582
25.0	369.436186793365
26.0	368.92236442589507
27.0	361.18580461552875
28.0	358.6256985335396
29.0	366.5843051737759
30.0	376.55910253212824
31.0	382.4730775889959
32.0	387.79018782730617
33.0	389.1742624245819
34.0	391.26686880822876
35.0	390.8330013780128
36.0	391.0534078388317
37.0	392.14207122285893
38.0	398.99981169419397
39.0	408.0334135407935
40.0	414.23275427111855
41.0	413.2543764
42.0	410.96097344995604
43.0	412.05005115977787
44.0	411.26625495272634
45.0	407.51344088506175
46.0	400.32577578838766
47.0	391.74274116798944
48.0	393.0847174297582
49.0	395.0369952677227
50.0	394.8801683965397
51.0	394.5735791580756
52.0	393.64363468468105
53.0	396.80851553734266
54.0	400.3003837744314
55.0	410.137812099476
56.0	419.00897255868506
57.0	424.885818194639
58.0	427.3437273848793
59.0	432.63865403134554
60.0	430.814778165153
61.0	429.4473684563393
62.0	424.0885773456006
63.0	417.600561462278
64.0	418.63664994753316
65.0	413.8941603940575
66.0	405.9304203697757
67.0	396.14672425445957
68.0	394.5873892531068
69.0	396.4993663322711
70.0	399.5758785953826
71.0	398.64363846307657
72.0	397.4399952847833
73.0	395.3665411189801
74.0	391.25122221815764
75.0	391.6832669984628
76.0	387.4464908657736
77.0	379.6141742643072
78.0	366.5074022425385
79.0	355.58616305081614
80.0	340.79130572085427
81.0	327.61730726010785
82.0	318.95369228880827
83.0	303.21146007432924
84.0	290.1530574785982
85.0	278.11280144368914
86.0	267.570954142495
87.0	254.64611782444393
88.0	233.22916283392985
89.0	212.75425512182488
90.0	189.1673616098587
91.0	162.27000963714997
92.0	139.26231943977817
93.0	118.9129893746768
94.0	98.27644770815971
95.0	75.72214620337887
96.0	53.84041508318098
97.0	31.638040595193598
98.0	14.660909965529227
99.0	3.6429376304895724
