#Transcript position	Transcript coverage profile
0.0	0.11963580838705387
1.0	0.24972078898116032
2.0	0.33057504316569797
3.0	0.3814048962716441
4.0	0.3919701675798889
5.0	0.4440339028386111
6.0	0.5306994665469117
7.0	0.5185415668470842
8.0	0.49929230364937366
9.0	0.49507032711997245
10.0	0.48299776700068203
11.0	0.41644366431415447
12.0	0.4039860304410228
13.0	0.4166127409033477
14.0	0.40718561642487133
15.0	0.36838477389716784
16.0	0.4135857325750577
17.0	0.48554546494630296
18.0	0.5081147901860776
19.0	0.4944229775160077
20.0	0.4791927078939921
21.0	0.42754677588534235
22.0	0.3441562728281195
23.0	0.33763264490184003
24.0	0.3248604351662799
25.0	0.35772502620190505
26.0	0.3789127447187536
27.0	0.337929370770927
28.0	0.354478689135665
29.0	0.30413211999091666
30.0	0.3112475523500298
31.0	0.3892665752070525
32.0	0.45416491545149484
33.0	0.39913712084583264
34.0	0.3118910853724603
35.0	0.3650732794726166
36.0	0.4356356996658541
37.0	0.43528604530561055
38.0	0.43054322470837303
39.0	0.4029736803665809
40.0	0.4575724541124272
41.0	0.4649973945712049
42.0	0.47943034641319204
43.0	0.43474494903683936
44.0	0.3755670807400221
45.0	0.333005966403293
46.0	0.36971955031496806
47.0	0.31745843918491223
48.0	0.3538823695510052
49.0	0.3981518495935638
50.0	0.4558158963121823
51.0	0.4146797090045705
52.0	0.38315283582071213
53.0	0.3374955580206973
54.0	0.21715711396061316
55.0	0.19321385777125857
56.0	0.14695595659529398
57.0	0.1716317722519112
58.0	0.2352553324445667
59.0	0.34046730042102935
60.0	0.3266948332794284
61.0	0.30162157237082926
62.0	0.2942662533248362
63.0	0.2582395028566454
64.0	0.2456103448070421
65.0	0.28451692447146204
66.0	0.2777032304548487
67.0	0.23585172267642548
68.0	0.2072380721294344
69.0	0.19127338996137647
70.0	0.19047761626260504
71.0	0.23665883676507166
72.0	0.22014270571589264
73.0	0.2214234647351203
74.0	0.27637080155003435
75.0	0.3411597148827983
76.0	0.3850120333940523
77.0	0.45779248856203675
78.0	0.4115742947544088
79.0	0.343155015268555
80.0	0.351784336803698
81.0	0.36827286062008174
82.0	0.3904274534673044
83.0	0.43014852554979616
84.0	0.40209176756300813
85.0	0.4114872047605452
86.0	0.4200510352572569
87.0	0.4363555189207383
88.0	0.4466708345462469
89.0	0.37333595928388635
90.0	0.33049116145544927
91.0	0.3020371549891219
92.0	0.2685981223237685
93.0	0.2059456216693761
94.0	0.22191878109342192
95.0	0.22358869585756483
96.0	0.22368974092181743
97.0	0.1356629822774815
98.0	0.06845525517532311
99.0	0.015102569443120625
