#Transcript position	Transcript coverage profile
0.0	0.2619246098517392
1.0	0.446718944238776
2.0	0.5536947409233177
3.0	0.6345474664769792
4.0	0.5917373081857557
5.0	0.4955918705574297
6.0	0.5579928513606868
7.0	0.6252676953978817
8.0	0.6983277887120841
9.0	0.7292155286180964
10.0	0.7230350822032215
11.0	0.7098105826338096
12.0	0.7571310523573646
13.0	0.7817932928192298
14.0	0.7184029705052313
15.0	0.7114877753520565
16.0	0.7194948306983986
17.0	0.742261713634731
18.0	0.7635908453350575
19.0	0.8218378153344699
20.0	0.7200328065096904
21.0	0.6351131230477428
22.0	0.7455522503188337
23.0	0.7758593021777986
24.0	0.6265143907425194
25.0	0.6274869093674116
26.0	0.6220728207394932
27.0	0.6166926560984813
28.0	0.6449412643208464
29.0	0.6459807931955488
30.0	0.6098103971579577
31.0	0.5738031016535499
32.0	0.5483990831083178
33.0	0.6204999858860497
34.0	0.5508833882947582
35.0	0.5728724198864426
36.0	0.516866485745913
37.0	0.4509009760483445
38.0	0.5239477622042811
39.0	0.5756651232591367
40.0	0.6256610478057345
41.0	0.6227795992915772
42.0	0.6003540107830861
43.0	0.537161712480655
44.0	0.5551379495935297
45.0	0.5801027364212737
46.0	0.5541361492723244
47.0	0.5235528013550895
48.0	0.5156581932803995
49.0	0.5741979200581354
50.0	0.4865085410153785
51.0	0.4998363959927073
52.0	0.49877342733974567
53.0	0.5473566073179368
54.0	0.5199797005629049
55.0	0.5579182478857635
56.0	0.6259512198468994
57.0	0.6450363430200384
58.0	0.5471659159003704
59.0	0.5008410080786747
60.0	0.6046891238708729
61.0	0.6293065277668237
62.0	0.6300837589023898
63.0	0.5825614584609119
64.0	0.5431168105938381
65.0	0.5893375300054567
66.0	0.6503175743253763
67.0	0.6783771646486374
68.0	0.6588262700692878
69.0	0.6020055610717374
70.0	0.6637491770579569
71.0	0.6875901367795629
72.0	0.5992461521000604
73.0	0.5956598866745244
74.0	0.5949377991755421
75.0	0.5778524994243691
76.0	0.598331988762257
77.0	0.6174841738406186
78.0	0.6848800318916521
79.0	0.7095855590084296
80.0	0.6948110702368469
81.0	0.7436970802513316
82.0	0.7184113247457043
83.0	0.6512184509074919
84.0	0.7018414947418622
85.0	0.6539639875276427
86.0	0.6456159744888774
87.0	0.6410713046784507
88.0	0.7180404466221819
89.0	0.7547044622297795
90.0	0.7062328519888066
91.0	0.6100963281745928
92.0	0.556691723099871
93.0	0.4985450192209727
94.0	0.37172649793278145
95.0	0.3393017958402483
96.0	0.3388122120864785
97.0	0.18295334667594593
98.0	0.09097964454970436
99.0	0.01829241182272163
