#Transcript position	Transcript coverage profile
0.0	57.492209708116754
1.0	91.67246577839614
2.0	122.7310026353612
3.0	149.7156879358887
4.0	176.42588660225553
5.0	199.70498147094915
6.0	223.823399734159
7.0	245.98243288128091
8.0	267.00661357867034
9.0	283.4592812140463
10.0	293.23239239614634
11.0	304.0429773025378
12.0	314.33661719793093
13.0	326.148865195788
14.0	335.4021800876235
15.0	345.4952413483742
16.0	352.8583569345946
17.0	358.5483534184258
18.0	361.9926592527527
19.0	368.87522310598274
20.0	373.1740657450829
21.0	373.10935860423604
22.0	379.9787894636913
23.0	388.155567674744
24.0	391.96057686208366
25.0	390.7967572805247
26.0	388.3128491101191
27.0	381.7523216973135
28.0	380.60175926203084
29.0	387.42717681288343
30.0	398.1219118672544
31.0	407.3863904149543
32.0	415.1699668020966
33.0	420.7417681984906
34.0	423.5667388054743
35.0	422.9498012414113
36.0	425.8140267328487
37.0	425.3422901066797
38.0	431.02607301209565
39.0	435.4411822701847
40.0	440.5158955835596
41.0	439.94503133261236
42.0	437.0747726905034
43.0	435.2529992600779
44.0	435.1453076946216
45.0	430.0114538099707
46.0	423.27632204532506
47.0	419.69708837367693
48.0	422.15511948510914
49.0	421.50347912358603
50.0	423.6834522761295
51.0	422.1101567049393
52.0	423.2487269889172
53.0	424.1905450835392
54.0	424.33208792020093
55.0	433.65325106714175
56.0	443.1481385112381
57.0	446.03428848470685
58.0	445.97246827829497
59.0	445.70365245985465
60.0	442.3012434622897
61.0	445.3896647133767
62.0	442.19155871699365
63.0	434.8861937314774
64.0	429.4076873803252
65.0	425.5028625125908
66.0	420.6915087404964
67.0	414.6268123751641
68.0	410.65685939615435
69.0	408.62442713187266
70.0	406.9239646024204
71.0	408.5296191580362
72.0	407.9019836811929
73.0	409.19227506953416
74.0	407.9138803808225
75.0	402.05459006050654
76.0	397.95822376963406
77.0	390.15516659264017
78.0	380.0260235848712
79.0	369.72336137179695
80.0	356.60431131754643
81.0	344.13717825071564
82.0	339.3080709830656
83.0	329.0335029518077
84.0	316.3933838959388
85.0	301.55111724699276
86.0	287.76519291863707
87.0	271.38999916667444
88.0	251.15556395699238
89.0	233.74369813659422
90.0	209.92185169823023
91.0	182.79236062436786
92.0	159.54713659722532
93.0	136.7431314800379
94.0	110.63233021672488
95.0	84.38962369319185
96.0	58.607653835751755
97.0	35.556039034796164
98.0	16.679942897461633
99.0	3.630785171240478
