#Transcript position	Transcript coverage profile
0.0	62.2751864798054
1.0	96.37025012798706
2.0	130.16017902651478
3.0	155.31512018284425
4.0	179.18889774801406
5.0	199.4727945054727
6.0	222.57152678868047
7.0	244.53006744933592
8.0	264.03853169338595
9.0	282.5839311889516
10.0	294.27011234367575
11.0	306.7749195730102
12.0	316.9248006525343
13.0	326.9865281686167
14.0	333.2527671923443
15.0	342.3384433837636
16.0	350.91352947357325
17.0	355.4067007262265
18.0	360.06022010799137
19.0	367.51200327318406
20.0	372.64315035828764
21.0	374.75553073461924
22.0	381.46935790253605
23.0	388.4655418841949
24.0	392.27705613049187
25.0	393.0972361615799
26.0	391.48913329245374
27.0	388.6300434536473
28.0	388.43037875435897
29.0	393.46702900378955
30.0	402.5764058996974
31.0	409.9381736397446
32.0	416.5176203256596
33.0	420.466545268816
34.0	422.2519477027897
35.0	422.4802300515019
36.0	422.40636408825696
37.0	422.21401952573007
38.0	431.2625950645466
39.0	438.4666256256453
40.0	442.5120942329435
41.0	442.0374191026045
42.0	437.96183118791413
43.0	435.6105698494151
44.0	435.31862865616915
45.0	429.8937387819973
46.0	424.21734186072746
47.0	420.6274483787148
48.0	418.3425563046412
49.0	417.6992908919058
50.0	418.771505657206
51.0	419.7171932331444
52.0	425.1951387658266
53.0	427.08233775629816
54.0	427.600276935444
55.0	434.4195253585333
56.0	443.3383672625584
57.0	446.25261897865283
58.0	445.1387001069234
59.0	443.3444982990237
60.0	441.6791486304978
61.0	444.4559697190061
62.0	442.71537087664075
63.0	432.70529369207
64.0	425.8441386350955
65.0	423.3263812995282
66.0	421.5179954226815
67.0	417.6693765574805
68.0	412.8771437367376
69.0	413.27298762818066
70.0	410.5737804290289
71.0	408.50841053356044
72.0	406.3101471266685
73.0	405.31620443645966
74.0	401.94305534428594
75.0	398.0441514991492
76.0	393.42241005594076
77.0	384.3191701843343
78.0	374.04770391947744
79.0	363.55689317590276
80.0	351.90555398676963
81.0	342.45365883062607
82.0	336.22535945590647
83.0	324.05943253045433
84.0	311.9900458952169
85.0	296.5436142224218
86.0	283.1988855614888
87.0	268.701791446385
88.0	251.96054534544618
89.0	236.90260255671072
90.0	213.03332634956647
91.0	184.36355166072565
92.0	159.1079806433094
93.0	136.73164065756487
94.0	111.64370440989035
95.0	84.5324208324226
96.0	59.163517621871954
97.0	36.17923974520189
98.0	16.189824548714483
99.0	3.4800443256857236
