#Transcript position	Transcript coverage profile
0.0	58.43256845249965
1.0	87.44304297563664
2.0	114.12546281895888
3.0	137.39186140886767
4.0	161.04404473042507
5.0	181.42243234483945
6.0	203.7822841521787
7.0	226.48342584180688
8.0	249.155132900552
9.0	268.0422553349757
10.0	280.02650922972146
11.0	290.8855853727977
12.0	300.95755245507206
13.0	314.39332740626054
14.0	321.2724024828704
15.0	328.3194199704518
16.0	336.9534754777315
17.0	343.12981574728593
18.0	347.46133858292075
19.0	355.7330730463811
20.0	358.59248348653637
21.0	355.8795789784377
22.0	359.9345859904571
23.0	366.9535828802871
24.0	370.19712572252706
25.0	369.22844752009496
26.0	364.8019210287505
27.0	362.15166783128893
28.0	363.1439954160507
29.0	366.1077306002924
30.0	374.16101302133035
31.0	383.03928403916984
32.0	392.0529684058839
33.0	396.72705840712734
34.0	398.4565327707363
35.0	394.94840813567197
36.0	393.76002309684446
37.0	396.3818712387014
38.0	406.16548334879354
39.0	413.08209320694135
40.0	417.06220730746185
41.0	416.77978267091106
42.0	410.22868324581003
43.0	409.6301043648484
44.0	409.52462722776824
45.0	404.42752861720453
46.0	398.69177110262535
47.0	395.1509434382436
48.0	397.3958804540234
49.0	396.6129548803848
50.0	398.0874134075439
51.0	399.88730042403716
52.0	402.49359128934645
53.0	404.1899987006091
54.0	405.19395187321305
55.0	410.87734121341435
56.0	416.40546977206446
57.0	417.9858495906016
58.0	416.29573183799147
59.0	415.36991605757987
60.0	413.348767121028
61.0	415.08297692042055
62.0	412.5247264035303
63.0	407.0345903859073
64.0	402.9343991988829
65.0	402.17128430034774
66.0	396.7937935912598
67.0	389.94973732761554
68.0	387.4444106604465
69.0	385.81236882284765
70.0	384.1917988409296
71.0	383.0458219021039
72.0	380.8319891371054
73.0	380.8175438456874
74.0	378.9755412509399
75.0	374.9997571713595
76.0	371.6970971763928
77.0	364.6732284067848
78.0	356.2324289024261
79.0	344.93674472141373
80.0	331.11722285339187
81.0	321.00034380434164
82.0	315.70352485432846
83.0	306.48723701131934
84.0	296.8323353552336
85.0	284.0829533211487
86.0	272.2539501215993
87.0	256.6535693764837
88.0	236.610785903187
89.0	219.3624873103593
90.0	195.99080553808255
91.0	169.37762597575147
92.0	142.76958726472114
93.0	120.29423986078432
94.0	97.766191456545
95.0	74.32239010465086
96.0	50.781247363304246
97.0	30.820492084586082
98.0	14.280916689777094
99.0	2.6949049358184816
