gene_id	log2FoldChange	padj
TRINITY_DN7678_c0_g1_i1	-1.44275750206502	0.00773522830079086
TRINITY_DN9027_c0_g1_i1	-1.0034267612078	0.00790597918799943
TRINITY_DN4269_c0_g1_i1	-1.37725992947129	0.00798636677653725
TRINITY_DN7272_c0_g1_i1	-1.04632232232569	0.00816244549410857
TRINITY_DN4175_c0_g1_i1	-1.3777787045331	0.00821934923409689
TRINITY_DN8659_c0_g1_i1	-1.05415261151304	0.00841618230884737
TRINITY_DN5898_c0_g1_i1	-1.07892301907654	0.00852435301278165
TRINITY_DN7813_c0_g1_i1	-1.87504626677584	0.0085244324829369
TRINITY_DN3418_c0_g1_i1	-1.94347908155916	0.00882280238450442
TRINITY_DN7900_c0_g1_i1	-2.29029300926184	0.00910494005568499
TRINITY_DN4610_c0_g1_i1	-1.00512240413911	0.00950836323992625
TRINITY_DN472_c0_g1_i1	-1.38474568601215	0.0095990100800143
TRINITY_DN300_c0_g1_i1	-1.52475344182794	0.00962199956427428
TRINITY_DN2700_c0_g1_i1	-1.72288130506343	0.00987078368351679
TRINITY_DN173_c0_g1_i1	-2.79058990088988	0.00998855383554813
TRINITY_DN6562_c0_g1_i1	-1.32698297759532	0.0100210851716041
TRINITY_DN2869_c0_g1_i1	-1.03062205116025	0.0100459168631811
TRINITY_DN3924_c0_g1_i1	-1.61566888991344	0.0102233701845292
TRINITY_DN5848_c0_g1_i1	-1.18834342316615	0.0102807569552702
TRINITY_DN5344_c0_g1_i1	-1.11430864026329	0.0105865426602761
TRINITY_DN1665_c0_g1_i1	-1.55277688490756	0.0106306483217355
TRINITY_DN2455_c0_g1_i1	-2.62282428552205	0.0112934486320481
TRINITY_DN7821_c0_g1_i1	-2.29524567857843	0.0119571560406817
TRINITY_DN5755_c0_g1_i1	-1.05627921502004	0.0120131914275513
TRINITY_DN3094_c0_g1_i1	-2.03317783185312	0.0120436817432614
TRINITY_DN7467_c0_g1_i1	-1.56144082277426	0.0124587165787382
TRINITY_DN7032_c0_g1_i1	-1.10173271070061	0.0128646618191429
TRINITY_DN65_c0_g1_i5	-1.18110292814711	0.0130250990459787
TRINITY_DN7644_c0_g1_i1	-1.51490108758141	0.0132474207221679
TRINITY_DN8978_c0_g1_i1	-2.45636119355882	0.0133245530179002
TRINITY_DN6258_c0_g1_i1	-1.09363254216255	0.013511677444518
TRINITY_DN4391_c0_g1_i1	-1.42320277886528	0.0135928209746938
TRINITY_DN2581_c1_g1_i1	-1.40430469088963	0.0136719228180076
TRINITY_DN5519_c0_g1_i1	-1.03703287348663	0.0137030937667743
TRINITY_DN8986_c0_g1_i1	-1.69061729800382	0.0140953841956066
TRINITY_DN5700_c0_g1_i1	-1.60381622548432	0.0140986011541791
TRINITY_DN5750_c0_g1_i1	-1.19218593669385	0.0142552504604167
TRINITY_DN4594_c0_g1_i1	-1.28081577990234	0.0145001467563683
TRINITY_DN2966_c0_g1_i1	-1.05813934571678	0.0158480470387063
TRINITY_DN1368_c0_g1_i1	-1.19910494541467	0.0159311253922847
TRINITY_DN1911_c0_g1_i1	-1.80177048014446	0.0159311253922847
TRINITY_DN1019_c0_g1_i1	-1.9628527859014	0.0160769670994599
TRINITY_DN876_c0_g1_i1	-1.01657690201063	0.0161141716198704
TRINITY_DN8099_c0_g1_i1	-1.18929792250706	0.0163205472059588
TRINITY_DN5760_c0_g1_i1	-1.0012021935645	0.016670258644013
TRINITY_DN4014_c0_g1_i1	-1.188996851864	0.0168210195514404
TRINITY_DN4720_c0_g1_i1	-2.19703281450268	0.0173275288431196
TRINITY_DN4221_c0_g1_i1	-1.163170492008	0.0175907159281698
TRINITY_DN9251_c0_g1_i1	-1.34171535380218	0.0177096502626829
TRINITY_DN1587_c0_g1_i1	-2.37440791860769	0.017723886528268
TRINITY_DN6320_c0_g1_i1	-2.05999745926744	0.0180471994494339
TRINITY_DN5146_c0_g1_i1	-1.32654342284103	0.0184923948208435
TRINITY_DN6840_c0_g1_i1	-2.12196937730004	0.0186522845986814
TRINITY_DN3258_c0_g1_i1	-1.39308456628543	0.0188424375325314
TRINITY_DN3542_c0_g1_i1	-1.02678533933763	0.0194431005069855
TRINITY_DN6302_c0_g1_i1	-2.15839207923872	0.0195591187329145
TRINITY_DN510_c0_g1_i1	-1.29313175564246	0.0198369385499217
TRINITY_DN1448_c0_g1_i1	-1.97338488766537	0.0200500556674858
TRINITY_DN4932_c0_g1_i1	-1.44842720369502	0.0202231792470116
TRINITY_DN1618_c0_g1_i1	-1.06366466427071	0.0202677175450133
TRINITY_DN2983_c0_g1_i1	-1.26679320921435	0.021211752720692
TRINITY_DN2898_c0_g1_i1	-1.65704942871285	0.0217948449854026
TRINITY_DN1629_c0_g1_i1	-1.43548798927484	0.0219568859304141
TRINITY_DN6128_c0_g1_i1	-1.72416095698461	0.0220588647432259
TRINITY_DN8992_c0_g1_i1	-1.33849131725366	0.0225013657274866
TRINITY_DN8350_c0_g1_i1	-1.29299564309176	0.0228557021095376
TRINITY_DN9378_c0_g1_i1	-1.59918177418931	0.0229708276324689
TRINITY_DN7090_c0_g1_i1	-1.09580880505507	0.0230428139797
TRINITY_DN7851_c0_g1_i1	-1.72455232785345	0.0230428139797
TRINITY_DN6434_c0_g1_i1	-1.90604814441993	0.0232247240229012
TRINITY_DN2542_c0_g1_i1	-1.08539289185004	0.0232322961941951
TRINITY_DN7463_c0_g1_i1	-1.7426016643925	0.0233084927770103
TRINITY_DN8828_c0_g1_i1	-1.68874067304906	0.0235087319233036
TRINITY_DN8657_c0_g1_i1	-1.46849001921515	0.0236242425373597
TRINITY_DN4850_c0_g1_i1	-1.35773629095546	0.0239303998802283
TRINITY_DN3397_c0_g1_i1	-1.51837963105891	0.0240106175155275
TRINITY_DN1277_c0_g1_i1	-1.48914562863594	0.0240436595438002
TRINITY_DN8425_c0_g1_i1	-1.99493887577366	0.0244384061594179
TRINITY_DN4952_c0_g1_i1	-2.20395018319586	0.0244925585168369
TRINITY_DN5552_c0_g1_i1	-1.4608891567892	0.0246775639778736
TRINITY_DN6309_c0_g1_i1	-1.99358106262687	0.0247358878246145
TRINITY_DN7554_c0_g1_i1	-1.01672714105313	0.0252785885986032
TRINITY_DN1539_c0_g1_i1	-1.51845928369681	0.0253084053779776
TRINITY_DN474_c0_g1_i1	-1.42875848928588	0.0255347748237253
TRINITY_DN3828_c0_g1_i1	-1.06619158612433	0.025893747115473
TRINITY_DN2449_c0_g1_i1	-1.10723670072534	0.0259943672747486
TRINITY_DN9241_c0_g1_i1	-1.04346767637117	0.0262381254378544
TRINITY_DN6892_c0_g1_i1	-1.00026315268212	0.0264913821064122
TRINITY_DN7723_c0_g1_i1	-1.18712054336906	0.0265635952889109
TRINITY_DN3396_c0_g1_i1	-1.47465998130277	0.0272212867412803
TRINITY_DN2435_c0_g1_i1	-1.19984653812472	0.0274608161857756
TRINITY_DN5381_c0_g1_i1	-1.06249498744979	0.0278695248919372
TRINITY_DN4473_c0_g1_i1	-1.0122209608743	0.0281798363425121
TRINITY_DN8415_c0_g1_i1	-1.08246302677557	0.0283031511947909
TRINITY_DN2789_c0_g1_i1	-1.13179282879267	0.0285882462607118
TRINITY_DN7454_c0_g1_i1	-1.59885137507652	0.0287087783586882
TRINITY_DN1332_c0_g1_i1	-2.05941585245484	0.0290541856953271
TRINITY_DN9327_c0_g1_i1	-1.36170850219075	0.0290541856953271
TRINITY_DN7715_c0_g1_i1	-1.53776498012986	0.0299873033159198
TRINITY_DN40_c0_g1_i1	-4.05072679653086	0.030342666439934
TRINITY_DN7940_c0_g1_i1	-1.64675481306864	0.0305658869505806
TRINITY_DN1296_c0_g1_i1	-1.21687766613051	0.0309309936421283
TRINITY_DN870_c0_g1_i1	-1.66969734341773	0.0309635473463917
TRINITY_DN8287_c0_g1_i1	-1.38101659112106	0.0313866692225877
TRINITY_DN6416_c0_g1_i1	-2.13242595852218	0.0317907210780466
TRINITY_DN40_c0_g1_i2	-1.33023517361799	0.032126707961976
TRINITY_DN1159_c0_g1_i1	-1.2956097503528	0.033193741928285
TRINITY_DN8385_c0_g1_i1	-1.01153194438964	0.0334719442063449
TRINITY_DN6925_c0_g1_i1	-1.3941115257711	0.0342372566662994
TRINITY_DN7796_c0_g1_i1	-1.78048159539715	0.034268749895968
TRINITY_DN6146_c0_g1_i1	-1.57793059114721	0.0355136344084603
TRINITY_DN9113_c0_g1_i1	-1.20467106750133	0.0356222516670283
TRINITY_DN4560_c0_g1_i1	-1.04826282681381	0.0362086261856515
TRINITY_DN8733_c0_g1_i1	-1.66886818331757	0.0362478621553815
TRINITY_DN4254_c1_g1_i1	-1.06676510802155	0.0372705649472523
TRINITY_DN9130_c0_g1_i1	-2.12521557008941	0.0372973054658231
TRINITY_DN3368_c0_g1_i1	-1.67087967844176	0.0374750844199109
TRINITY_DN1931_c0_g1_i1	-1.54856917384384	0.0375151653382983
TRINITY_DN5972_c0_g1_i1	-1.92438737070013	0.0376648433596117
TRINITY_DN9177_c0_g1_i1	-1.17942786962287	0.0378343762035894
TRINITY_DN3366_c0_g1_i1	-1.40434021158599	0.0379467354341585
TRINITY_DN9161_c0_g1_i1	-1.72588198371974	0.038282574975732
TRINITY_DN1337_c0_g1_i1	-1.06620688706989	0.0390452492800462
TRINITY_DN1803_c0_g1_i1	-1.0722479810506	0.039487979389838
TRINITY_DN4355_c0_g1_i1	-1.08770850631108	0.0396447278447412
TRINITY_DN3979_c0_g1_i1	-1.17753345498404	0.0397933001745199
TRINITY_DN8953_c0_g1_i1	-1.63122217856193	0.0406048624460748
TRINITY_DN7773_c0_g1_i1	-2.00435729245106	0.0428887769207341
TRINITY_DN962_c0_g1_i1	-1.27199022861171	0.0431283582613242
TRINITY_DN7285_c0_g1_i1	-1.30371505167983	0.0435340048905432
TRINITY_DN3128_c0_g1_i1	-1.83200158364209	0.0437083041029289
TRINITY_DN6181_c0_g1_i1	-1.01528507315236	0.0438628477784035
TRINITY_DN8653_c0_g1_i1	-1.00142356807013	0.0452911250078285
TRINITY_DN4060_c0_g1_i1	-1.15184091038016	0.0454037297368864
TRINITY_DN4634_c0_g1_i1	-1.28782766868206	0.0460245801537283
TRINITY_DN2707_c0_g1_i1	-1.10812191410768	0.0460481591301816
TRINITY_DN2929_c0_g1_i1	-1.21374571941627	0.0463866948286329
TRINITY_DN1270_c0_g1_i1	-1.64659310791213	0.047321054931607
TRINITY_DN7874_c0_g1_i1	-1.99716035004077	0.0494242034219121
