gene_id	score
TRINITY_DN325_c0_g1_i1	5.71585371474464
TRINITY_DN9253_c0_g1_i1	5.71498997708129
TRINITY_DN8268_c0_g1_i1	5.70535805813536
TRINITY_DN3616_c0_g1_i1	5.68910136998426
TRINITY_DN8032_c0_g1_i1	5.66527667980368
TRINITY_DN1393_c0_g1_i1	5.66503049329113
TRINITY_DN2108_c0_g1_i1	5.6302885521237
TRINITY_DN2113_c0_g1_i1	5.62436998832436
TRINITY_DN5543_c0_g1_i1	5.61270572054353
TRINITY_DN2049_c0_g1_i1	5.61097217051473
TRINITY_DN2470_c0_g1_i1	5.60867794797119
TRINITY_DN7927_c0_g1_i1	5.60742736433589
TRINITY_DN8911_c0_g1_i1	5.58817405308948
TRINITY_DN5193_c0_g1_i1	5.58644165998292
TRINITY_DN2414_c0_g1_i1	5.57346233908616
TRINITY_DN3337_c0_g1_i1	5.50897693926777
TRINITY_DN8237_c0_g1_i1	5.50166061108671
TRINITY_DN5514_c0_g1_i1	5.49974642072333
TRINITY_DN5926_c0_g1_i1	5.47698453260826
TRINITY_DN2561_c0_g1_i1	5.47088094625999
TRINITY_DN5644_c0_g1_i1	5.46805951246575
TRINITY_DN5266_c0_g1_i1	5.46063623675429
TRINITY_DN6596_c0_g1_i1	5.45432814913136
TRINITY_DN8308_c0_g1_i1	5.44634997697355
TRINITY_DN1778_c0_g1_i1	5.44503516575729
TRINITY_DN3295_c0_g1_i1	5.42919906421031
TRINITY_DN8096_c0_g1_i1	5.4272303778899
TRINITY_DN1039_c0_g1_i1	5.42018167379143
TRINITY_DN2746_c0_g1_i1	5.41997205604902
TRINITY_DN3795_c0_g1_i1	5.4166908796481
TRINITY_DN46_c2_g1_i1	5.41035464979459
TRINITY_DN2947_c0_g1_i1	5.41018935773156
TRINITY_DN1557_c0_g1_i1	5.35517908298099
TRINITY_DN7124_c0_g1_i1	5.34271482908978
TRINITY_DN68_c0_g1_i1	5.29664925405877
TRINITY_DN5380_c0_g1_i1	5.28622709892519
TRINITY_DN696_c0_g1_i1	5.28431279916347
TRINITY_DN3533_c0_g1_i1	5.27299685474294
TRINITY_DN1292_c0_g1_i1	5.2728294782091
TRINITY_DN5358_c0_g1_i1	5.26942653616441
TRINITY_DN3754_c0_g1_i1	5.25875605279117
TRINITY_DN1758_c0_g1_i1	5.2520096707423
TRINITY_DN878_c0_g1_i1	5.24147087052563
TRINITY_DN772_c1_g1_i1	5.2359637714027
TRINITY_DN6552_c0_g1_i1	5.23516125514611
TRINITY_DN2559_c0_g1_i1	5.23003273405077
TRINITY_DN5865_c0_g1_i1	5.21808162451028
TRINITY_DN5509_c0_g1_i1	5.20357982441183
TRINITY_DN565_c0_g1_i1	5.18873334002684
TRINITY_DN8173_c0_g1_i1	5.18740896208352
TRINITY_DN3418_c0_g1_i1	5.18505423377855
TRINITY_DN1891_c0_g1_i1	5.15784499393699
TRINITY_DN8319_c0_g1_i1	5.1576103383234
TRINITY_DN7_c0_g1_i1	5.15519694769435
TRINITY_DN9037_c0_g1_i1	5.15479249351364
TRINITY_DN4964_c0_g1_i1	5.15207468207106
TRINITY_DN1575_c0_g1_i1	5.136362123388
TRINITY_DN7130_c0_g1_i1	5.13257495346564
TRINITY_DN3748_c0_g1_i1	5.13096125722123
TRINITY_DN9346_c0_g1_i1	5.12834512820913
TRINITY_DN5283_c0_g1_i1	5.11996143980765
TRINITY_DN8794_c0_g1_i1	5.11673314697875
TRINITY_DN4794_c0_g1_i1	5.1115036287324
TRINITY_DN6926_c0_g1_i1	5.10067328973559
TRINITY_DN6878_c0_g1_i1	5.09648232070506
TRINITY_DN9325_c0_g1_i1	5.09312826108297
