gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN7923_c0_g1_i1	1.09752227616964	-0.35517354709856	0.623713121837838	-0.569450176151502	0.569050673786031	0.750877516297543
TRINITY_DN9272_c0_g1_i1	1.92978993385393	0.296688465005434	0.521321003368396	0.569108981008725	0.569282183909994	0.751079645227426
TRINITY_DN5429_c0_g1_i1	7.44058749669363	-0.139749938452683	0.245673873862704	-0.568843305376392	0.569462483139529	0.751214162996966
TRINITY_DN4858_c0_g1_i1	21.4069544279667	-0.0968807057741433	0.170474233777455	-0.568301165680063	0.569830487635753	0.751400450491211
TRINITY_DN7630_c0_g1_i1	0.647205977417309	0.479161144661075	0.843769337166313	0.567881675186579	0.570115315660306	0.751400450491211
TRINITY_DN4200_c0_g1_i1	13.6284976000481	-0.111522019173974	0.196401290371782	-0.567827324163022	0.570152224191683	0.751400450491211
TRINITY_DN2989_c0_g1_i1	2.059503729023	-0.257691722522248	0.453736230449294	-0.567932876479973	0.570080547080367	0.751400450491211
TRINITY_DN6965_c0_g1_i1	0.852190779763054	0.45355474491104	0.798641476415318	0.567907826358843	0.570097557405962	0.751400450491211
TRINITY_DN714_c0_g1_i1	19.5437475704689	-0.089159777531145	0.156992897067884	-0.567922365892718	0.570087684282311	0.751400450491211
TRINITY_DN807_c0_g1_i1	96.8722385582035	-0.0564115898109841	0.0993130306372998	-0.568018007798033	0.570022740328775	0.751400450491211
TRINITY_DN2362_c0_g1_i1	10.5024592558854	0.127449825619738	0.224539354251557	0.567605736840914	0.570302710839135	0.751495491856048
TRINITY_DN5375_c0_g1_i1	178.255967383028	-0.0489911066308815	0.086361040663347	-0.567282495145686	0.570522267987985	0.751681509719262
TRINITY_DN7623_c0_g1_i1	0.816563430312518	0.514238670374498	0.907090680581875	0.56690988165001	0.570775410160545	0.751911719745771
TRINITY_DN6177_c0_g1_i1	1.0334326076873	-0.363688804593513	0.642765635082888	-0.565818682180502	0.571517045128124	0.75247520880593
TRINITY_DN2033_c0_g1_i1	44.0997165637836	0.0647522964056033	0.114421631277684	0.565909572189714	0.571455254134019	0.75247520880593
TRINITY_DN3460_c0_g1_i1	2.20190518617151	0.265890016147208	0.469691581219002	0.566094915853371	0.57132925927314	0.75247520880593
TRINITY_DN6950_c0_g1_i1	7.02382359944959	0.152993469670721	0.270362228949804	0.565883297622636	0.571473116404606	0.75247520880593
TRINITY_DN1085_c0_g1_i1	0.926559890371495	0.391323817255252	0.691878185621451	0.565596409003359	0.571668169520077	0.752570850841298
TRINITY_DN1471_c0_g1_i1	18.2740842291988	0.0912531445066598	0.161460134209003	0.565174462127824	0.571955105095788	0.752602054045695
TRINITY_DN9161_c0_g1_i1	2.0663811447598	0.258259742105634	0.456877091529894	0.5652718135655	0.571888897344228	0.752602054045695
TRINITY_DN1050_c0_g1_i1	5.51699434685387	-0.168707624183545	0.298417090616486	-0.565341696197829	0.571841373102288	0.752602054045695
TRINITY_DN720_c0_g1_i1	14.2986103477063	0.118449377775708	0.209607854508385	0.565099900733775	0.572005816027222	0.752602054045695
TRINITY_DN4616_c0_g1_i1	4.50253547252426	-0.171981622544762	0.304959539959363	-0.563948983421471	0.572788852482339	0.75337357621018
TRINITY_DN9349_c0_g1_i1	4.25791684408852	0.187948641565244	0.333374572491017	0.563776175731904	0.57290646759043	0.75337357621018
TRINITY_DN7896_c0_g1_i1	0.819094547750534	-0.428777066148272	0.760475311096172	-0.563827727070087	0.572871379895538	0.75337357621018
TRINITY_DN8668_c0_g1_i1	3.09746547831752	-0.232871076620891	0.413030919669076	-0.563810275529661	0.572883257927441	0.75337357621018
TRINITY_DN4677_c0_g1_i1	0.855874379160227	-0.39887502663315	0.708366089923137	-0.563091644712172	0.573372480673736	0.75377964315608
TRINITY_DN1830_c0_g1_i1	1.08570253264831	-0.35426044467346	0.629031994356574	-0.563183507121648	0.573309932402974	0.75377964315608
TRINITY_DN1204_c0_g1_i1	1.12594370298972	0.364088596996298	0.647444930300292	0.562346818944786	0.573879745134456	0.754343094735338
TRINITY_DN3101_c0_g1_i1	0.93745784876222	0.379582684684385	0.675893528389165	0.561601300709348	0.574387694010161	0.754547016675851
TRINITY_DN2744_c0_g1_i1	1.09719614011375	-0.348951856405542	0.62135904279876	-0.561594557043498	0.574392289687727	0.754547016675851
TRINITY_DN8315_c0_g1_i1	1.10017319026112	-0.35746248051437	0.636835248118299	-0.561310765336229	0.574585704011582	0.754547016675851
TRINITY_DN5709_c0_g1_i1	39.2787227026012	0.0675446915223575	0.120295925663842	0.561487774000808	0.574465062581265	0.754547016675851
TRINITY_DN6221_c0_g1_i1	1.72464388341155	-0.304414800199933	0.541953661092195	-0.56169894596975	0.574321152608446	0.754547016675851
TRINITY_DN4430_c0_g1_i1	1.32941578435487	0.359767348188523	0.640821619243033	0.56141574719888	0.574514151479607	0.754547016675851
TRINITY_DN3176_c0_g1_i1	7.26151378232298	-0.142410343458972	0.253464138696543	-0.561855985589629	0.574214143943119	0.754547016675851
TRINITY_DN3939_c0_g1_i1	2.33685896692594	0.240402558196464	0.428514288095651	0.561014101221294	0.574787924287733	0.754709216211841
TRINITY_DN9500_c0_g1_i1	0.860869076930905	-0.394467968644579	0.703369016282691	-0.560826478722854	0.574915834022447	0.754773813313423
TRINITY_DN5056_c0_g1_i1	9.58840062984468	0.123695003123533	0.220739636526367	0.560366072310526	0.575229768455986	0.755062759842168
TRINITY_DN2285_c0_g1_i1	2.27807041162441	-0.246700500867055	0.44032214836124	-0.560272749815578	0.575293411555624	0.755062759842168
TRINITY_DN8768_c0_g1_i1	1.1601477344313	-0.354542467534087	0.632976935985975	-0.56011909341029	0.575398207794915	0.755082175638123
TRINITY_DN6315_c0_g1_i1	2.28125719425329	0.251222993329457	0.448596347039827	0.560020149488985	0.575465693978872	0.755082175638123
TRINITY_DN1187_c0_g1_i1	56.0353966863152	0.0618977065575315	0.110551894384247	0.55989729440902	0.575549494331115	0.755088808474629
TRINITY_DN4322_c0_g1_i1	70.4352946555356	0.057826844661953	0.10336456106392	0.55944555916213	0.575857675820224	0.755389774752411
TRINITY_DN7853_c0_g1_i1	0.919977019574514	0.389384452763215	0.696414414639255	0.559127503075761	0.576074705837399	0.755467772739992
TRINITY_DN8883_c0_g1_i1	7.38698387053477	-0.147110516938208	0.2631066497715	-0.559128844010476	0.576073790750815	0.755467772739992
TRINITY_DN5791_c0_g1_i1	1.17468924085076	0.350294826223159	0.626769687316419	0.55888922727419	0.576237321952724	0.755577694544601
TRINITY_DN692_c0_g1_i1	12.6488707083186	-0.104064933244436	0.186300872972634	-0.558585322677056	0.576444759185324	0.755746348896373
TRINITY_DN2156_c0_g1_i1	2.00539381322242	-0.265059817535908	0.474766576727306	-0.558295024395012	0.576642941994694	0.755902825808218
